0.psd_delta,0.psd_alpha,0.psd_gamma,1.psd_delta,1.psd_theta,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.delta_rel_power,2.beta_rel_power,3.psd_delta,3.psd_theta,3.psd_beta,3.psd_gamma,3.spectral_entropy_value,3.delta_rel_power,3.beta_rel_power,4.psd_delta,4.psd_theta,4.psd_alpha,Stress_level
5301.35756365335,13694.447418273508,1729.597298751704,6484.678355034822,10977.34953691079,4113.389176455202,4850.397351553795,4167.354591190055,10138.485298071211,2882.0000420220777,4.643035471262345,0.0493309677953309,0.6163793977883718,5302.703307125384,8025.921737769024,5274.862293076306,1278.8167938951387,4.8858916519474,0.0877956674768973,0.4882349737263323,7784.646010787019,12591.236684307763,15225.43934584098,1
12625.819959122193,11117.03898112599,1117.5862720144837,11564.202901781451,18042.09409131324,7077.42472653073,11007.70817869637,5878.00974182782,3694.4161335168974,665.862399901307,4.656523025623034,0.2689427834417088,0.3232173748704916,5133.291587219271,9980.826610668331,4805.888866132656,485.18411031336336,4.804378007989952,0.1390649707214502,0.4999576738478487,6040.21944012276,10700.942464131664,5003.730217758552,1
40694.05555776754,10233.255784489296,614.8913602454447,28386.97920670427,30404.633432987765,16565.199267500506,16165.648493252636,4530.428856482258,3270.276489666593,803.0957094405245,4.549711997401259,0.1958599846389566,0.3711002484924536,17467.472068030624,17771.07500815066,2651.3828490473315,611.215986982255,4.1854073200329465,0.1977871224442167,0.3107024322942092,17928.517007843442,19588.45273859898,5254.148245409336,1
21531.338532756545,16431.363246462075,1511.00748251269,19384.66319282893,26140.249601208987,13383.029367134128,19200.424232069163,8467.6012887278,3509.125344571334,1061.2263269181294,4.118087255834954,0.1944183592165447,0.1794573320662338,9394.024575267918,13694.134208789275,2733.623172832119,958.2915799635688,4.341623388394326,0.1965524512913853,0.2199430486219576,9446.805900678064,14442.268200497474,7358.806421240635,1
30656.26378830171,11136.723178897772,1047.1998308446034,29018.9134573854,15809.282711495567,18308.319448738905,10359.248948441233,6782.43675635798,5783.894829376546,1020.2752635702368,4.606332200836528,0.2040267384994335,0.2919713818136903,12909.166987193164,6155.482282329404,5047.8848362373465,553.5319560003036,4.753492001833609,0.1514122459774911,0.3768140913944252,13787.10406882599,5487.823405357571,5457.619418382822,1
11579.94120338887,13079.403799729307,879.0046292503384,9546.310323668213,14525.657597030651,4130.28912257156,11926.174223952588,5075.697693687721,4586.052595591853,551.0640582126251,4.573166188600413,0.109261369921311,0.3471818278281819,4532.498546981173,10030.849057314386,3814.10099573134,629.4108677321142,4.651369862188351,0.0771315631689453,0.3043740052377844,4960.966810977812,11815.66583841632,4888.439873118482,1
7543.890225981366,16572.77522968184,1524.176723626389,5794.815483338198,20764.06513199296,5271.907405965159,13496.27273926867,8868.50038976228,5948.899586362752,980.6087837911932,4.543887563445592,0.0731077949686786,0.3992827075707499,3462.964908618579,11829.366663891817,5024.4950258967165,730.1004825113034,4.55257136852933,0.0776801417787958,0.3909062015641377,3932.4954042322192,10542.426157789305,6703.900848000153,1
28527.071983683003,10197.7299368352,1107.3881454968514,19566.92745969729,24139.2619325064,13608.4952157529,14079.410310351628,5443.2786630900455,6039.250964399855,1124.5084765096674,4.64641036782826,0.1265272157687449,0.5424617440155901,12250.309301917983,12174.280680176516,6246.03779099659,892.2448017318078,4.469435248214272,0.1460236550150946,0.5480738311794158,12015.003380505275,12393.55562199094,3986.979718278635,1
15943.564051963813,8955.701505721489,1447.6935932186711,3632.122056925217,7682.554421149909,663.3807685858255,3265.938594528749,5935.046219978616,2461.9171263280086,700.9748327802413,4.851997117202527,0.01017192232203,0.4178170862251883,4697.300798963428,6664.064832703977,2361.9709259241886,892.5738836987986,4.843118661071473,0.1430953710067129,0.366288386466355,6335.217349841686,10594.36320578443,4759.085068141825,1
23736.33413318947,12212.06329198736,990.743605272884,13899.204228878025,29684.738964265947,8179.419234454532,21676.918116218283,9144.045729786014,3762.335262344505,665.357761773447,4.497112260311668,0.1303314349372244,0.2912655651753451,5459.120964768821,11941.773284034356,3386.7306979886826,464.54420350857055,4.71945275281141,0.0702542043653045,0.3423194592548429,10983.14744978906,9375.046343315178,4703.0702972273175,1
23930.05166184462,18262.669525927104,1020.6844109921012,19353.951037879764,10923.926168249493,13688.986814657575,5908.018428967418,11255.959891619752,3032.322593928245,447.5998534933306,4.398334972670121,0.2920705142103435,0.3169380273802275,11873.700447844703,7254.798897928896,2844.875437476199,540.7564202900162,4.574044542845465,0.286750011809818,0.298332880569627,12848.63447870858,8139.048602668541,8661.61831401042,1
13780.095877803487,17982.509176552903,1366.4855558892607,10900.181129877894,9692.0984168338,8645.887001629282,7488.314457593216,9093.907671200135,2257.907342889962,966.5498905444164,4.657667924643472,0.1787577102563733,0.2374306622986402,5335.820494780042,8711.849668396138,2732.9935869437413,795.1800675034481,4.813663270559621,0.1490248798095003,0.3153227130926284,9212.290314084166,13424.218091677254,7385.130740264442,1
11260.688605390616,12854.151182995049,921.488697134243,10715.224697162976,14243.600691139549,6847.291084423,8144.316088310411,10738.33569715566,3274.6583662646726,766.7050558897145,4.668090748617202,0.1013131006937024,0.2130449097179433,7074.903981069027,6329.5167563337645,3193.701638235005,804.6065333886925,4.732321126616634,0.1800055535001052,0.1995171776220051,10318.196328852327,9754.535532009417,5198.608321378851,1
13981.429043404964,11577.514579648958,720.6798760401086,12655.763199606576,14602.51192494886,9604.89030847283,9349.02981934668,4194.40659673748,3426.790666690633,716.1386943366942,4.451621182809471,0.1929183614690879,0.2626179133515015,6013.811532039668,7275.48918923828,3026.319499152504,510.2894095284693,4.537946234346999,0.1395362632604676,0.342748215626985,8287.908122197094,5655.2359548181375,6181.08928403337,1
23917.02678475939,6640.163524523632,1237.219740769867,21606.11685744461,23255.89829558854,14562.557220294868,17912.974933730915,5872.12540658421,5096.057112530244,786.0447321054379,4.480127992103824,0.2412872118716766,0.338809009556712,5769.590498916491,8987.482433291772,3880.474787171953,516.1786360282509,4.542499249591874,0.1658990634403954,0.4515686207639965,7425.730628594254,10210.287553688186,6549.481726901689,1
20009.6337087677,15235.912248758492,1095.068781262801,20395.854561259344,14048.598467077987,14210.889958842372,9259.96881735272,7936.990092638876,2131.4521288985216,904.1156384536245,4.537681327085035,0.270450727343851,0.2201713822524289,11341.76227012181,7229.572823057315,2324.2828467175464,724.1147650991165,4.841438852532999,0.2271002717832912,0.3078101813601249,9172.739992013136,7107.937736753459,7474.544929120145,1
34536.3519586123,14458.384348655349,1682.5333536551238,29638.567786509484,15758.865423067526,17951.902632337198,10714.824048663855,8270.850368078854,4035.15757452646,1037.9813520162468,4.51094925983297,0.2217164293246629,0.2211512686705394,14049.39229485195,6823.56401219322,3511.270219950037,1051.8314785957716,4.780553403592978,0.2070436787334464,0.3153937201744491,15381.011416239118,6701.553147766625,8512.638544876632,1
20217.26661893796,10248.394087669922,900.4015922045983,19086.471275569256,8113.722766595177,11570.02610944947,4976.307302774089,4426.828389917478,3769.874501869565,731.934215801514,4.7645824183247925,0.3057835784398668,0.3710839718555847,12927.454149375848,6751.516461805285,2520.957667891312,648.1159826893387,4.662982319187932,0.3097098644377345,0.2904404004665088,10179.296155744863,6136.26967769086,3962.961922640514,1
22370.6817411972,8237.444689885446,969.885251157576,15372.946701116152,16020.56017700836,9638.242911803032,5722.205725624362,4992.45543544792,3931.623837763968,588.6629077223931,4.873801724439792,0.0834518208245636,0.3387867710248333,5784.001244153957,7563.742388751854,3496.2230355170864,594.2793381420188,4.59467049391536,0.1127758079818895,0.3533321412101587,6526.513883358555,12966.840720141088,3114.858857091583,1
29386.16630021776,9482.391126546949,1958.0759606018923,27698.579179738023,19866.59829534245,19033.78938788833,13135.909458911296,4908.921871962355,4334.735992011199,1419.8918471454456,4.827183050418867,0.2925402232204421,0.2522047862749017,8004.256645576897,12057.129966189634,3746.130991056913,889.0076678560341,4.715333144475213,0.203902567144812,0.2677788421378101,8093.450000950772,12653.767337394636,3470.98958397841,1
20998.2653620134,9078.143359088275,1025.3582449202063,18777.339486994988,17573.01202913372,10530.922592616014,8998.76862350442,5083.3990944234,2842.722422223841,513.6367247759988,4.857824097192985,0.2365161228007405,0.286874377748716,8857.704402643785,11407.67010758754,2292.68740119752,514.3130140291101,4.884209985314331,0.1230004380273645,0.3185844308093425,9877.788957653936,14634.838424789454,3011.1777324691902,1
16407.137954224258,14638.234027627572,719.1953210648325,10863.894112505865,9135.453308432572,9429.874640592676,9921.74077678518,10181.761274962586,3327.48809826055,394.0672481127668,4.756009039538695,0.0816621827732693,0.4506023600994939,5431.178129348336,5378.003427818425,2872.993559695508,297.2623276679153,4.875356480603127,0.0772940326075719,0.4990021261036582,5795.84504742389,5561.860369480647,6988.463881484965,1
15328.63663013393,10034.024278219926,1623.6115125164522,14270.735443945365,28042.741998233047,10779.406733521202,18299.56136613874,5766.065300491896,3262.426210091818,1256.685806412659,4.903020368443491,0.0858367599925094,0.4221079974035868,9437.706531450644,13318.834694560015,3169.7875828612505,988.456483045394,4.777518192733665,0.0732165176376153,0.3639507373535509,11525.875776567798,13534.756675555327,4796.729020562735,1
13098.370519462203,15127.20290817867,1338.2233281201306,10488.046745826348,18621.36358977693,9366.752143408725,8829.797608047047,5102.712264524628,4898.443708157075,825.65978705152,4.815554063130978,0.1934436061060638,0.4504293840514052,7636.603142105056,5846.859763131102,3744.0090347666896,673.7832385298923,4.713667917470964,0.2081590100027183,0.448367783137287,8368.85816793974,7296.692988210807,5190.807567846002,1
20739.744168409365,15525.13136609325,848.1226110182445,15342.707671465809,17538.85318197103,9818.598843603237,12225.999984924256,8201.237389677603,4244.799823472036,659.9785365960383,4.745398965760976,0.2823689438102623,0.3696149704443838,6686.3868466074455,9234.400195798817,3691.23820143002,637.5479646029866,4.91039782511946,0.1736996233564068,0.4515028944456631,8721.772250984346,8520.730783120129,5651.685958756699,1
11934.760101315267,11744.345405130658,755.7502485062041,11188.39906959035,16830.75587216995,7672.244036774827,10216.735470702582,3807.441662352811,3737.9717807827583,776.1093719863849,4.645430106023152,0.0543906845774222,0.4662304453180203,8251.00018293916,8430.695911293007,3065.320561017837,582.487609745963,4.455097952986039,0.0473319168146951,0.4765734647463603,8093.9233846426205,6112.737251434295,3679.717925367685,1
25174.48526255598,9676.247763352954,2204.1140105744694,20472.37032511768,9717.258178819737,16273.927825740702,6680.049850466943,6982.193037577813,4321.208127424646,2517.2721213293057,4.781119375979804,0.2307541873663522,0.2593232356955176,12115.259078406843,7507.540183612036,3972.595082636568,1736.931165924369,4.7068154941712566,0.1955262748017202,0.2603352096954296,11802.995712321608,8188.499254425636,6518.51838288628,1
30324.67493612404,14572.719713691704,1530.1043910290853,18879.817617805576,7484.400824828204,9907.5412143056,6142.872359893988,9554.700170568249,5878.864688193379,1398.960864615639,4.946030373441936,0.0936239650199766,0.4044807063984746,11448.107263426762,5887.528620705598,4084.3914943166974,1051.0459750961347,4.787891406253769,0.1784112230237016,0.306943293163151,13009.871769146102,6892.759438071516,9720.151368865852,1
18851.227653030368,13805.623977128393,2127.512070011475,15253.310949112492,11880.658652707092,13086.060614986152,8321.535550056504,7674.608905289708,5313.378721825601,1257.8829694375463,4.682298280764496,0.2392596970347779,0.4222930891007671,11597.147963404224,5086.608514948229,4690.6959442048,1188.9368763584257,4.566682444587908,0.2586034090051514,0.4628084487717598,11985.258526797448,5930.870688959908,7200.605883252115,1
29545.68138020409,18776.7509348304,1572.9925454303975,19031.259404387903,16714.843251352162,12550.613878022812,10978.913634115448,9607.416480156326,4754.084666817754,1178.1138441938904,4.735041574300545,0.1222908894169711,0.3539840120289516,13169.657877093134,8429.65860081812,4171.494509117617,854.7896670736657,4.607680175525267,0.1445259943936513,0.3433991445065451,13402.88259045506,9342.654903078426,9475.037319852829,1
24326.106543746075,6419.981743821106,1557.6925852087115,12516.375575961294,9041.773113560148,8200.412877813387,5197.0228363527,4209.876761484051,5892.953539339847,1296.2100759268508,4.591164866822681,0.2032683477160278,0.509476050919848,10452.296233318692,4828.434740510359,4912.269197197367,980.4372507760488,4.659549881858689,0.2288928771344858,0.4785473884445215,11843.322009196034,4677.222316579688,3026.2322156365644,1
14027.012012412746,11890.340805581378,2070.8079927663257,12440.099736817005,9141.091351163584,10029.894505577671,5432.002824272591,10859.35926674666,4187.473542459482,1518.1525929372724,4.8041392907173135,0.0961449714387279,0.3368758487956346,7147.433630064674,4080.9581859779296,3593.8880030077376,1435.114958555591,4.95432531342116,0.1735837515626344,0.3595994990528784,8443.387303249143,7601.565057953024,6598.746574653287,1
14811.24808323998,16625.27477692483,1719.403561645973,10191.143900779822,17067.04412522981,10723.6334615892,9808.665545041673,9786.893760075063,5555.555135424915,989.3139821799996,4.781158763034041,0.1431120769763698,0.3797349981278993,7406.025964843116,10771.470619784755,4130.828083991239,944.2402724034204,4.614060603118092,0.0577973091788604,0.3423708418942582,7866.703988037714,12114.5084319653,7831.505835460205,1
10773.609754945915,14290.09270110485,1680.3692322656832,7748.570680462858,7870.499166044714,6541.020324352167,4934.043174166565,6443.904987743877,4108.574763801327,1324.7711998291277,4.750260914159638,0.1932843372451433,0.319285407982905,3344.68454485106,3981.414723385153,3853.999252316036,1036.550850841154,4.9013372415801495,0.0985599654885149,0.4120541648939797,3979.069143662374,5465.262425402047,6298.206408039591,1
25531.946523168528,17158.098206028295,1581.4886069621089,19278.71933647882,11498.858111790978,13688.799358689192,6656.071096923425,10162.29666197885,3980.285695496972,1167.2558175005734,4.665471779361538,0.2436455659264735,0.2974344109658734,11615.677937017916,6451.820997470607,3620.165757815208,861.6769116829895,4.7103243331313775,0.2215006960281978,0.3402087451631705,12332.475091094668,6642.81202295019,10659.714484255765,1
17597.975368978514,11631.618621193673,1809.439256683588,11295.017142841096,18259.430569829303,6868.291451537815,9974.068794103045,6938.29964537935,4186.199934483068,1620.3203141288916,4.647774059389484,0.0798311461065114,0.243207548914794,7495.714185598626,9597.957391645286,4098.487187387653,1514.658134735863,4.718474138624651,0.0751393323798026,0.2123669041831486,11240.293769983044,9621.836304108268,6886.431347578302,1
11024.082501132292,10039.613373307271,1674.1293118941444,11180.721182650735,7131.638749652307,7753.558211892037,6362.862880682273,4262.524036954656,5993.277737597943,1003.6092236851464,4.725876604489349,0.1335191129048449,0.518415843134014,7164.975685951111,4475.466772807464,4698.048425803387,804.5131625978742,4.716015737352056,0.1365756800294197,0.4919349930948903,4955.096795757481,6790.39177395068,5217.2795675288135,1
15816.252961238151,11924.35964166109,2160.750670447069,11493.244438584068,17076.735970638412,5655.952755093366,8287.662683468709,6721.730861720593,5755.508224790933,1601.7010983565572,4.55562601180743,0.1401930715831159,0.3820766684120407,5519.20797562523,7103.660836919752,4186.569851486635,1142.2038746042065,4.645278950935195,0.1571269856787039,0.3231093131921679,6484.825475896791,7209.561273149711,6609.263462892665,1
9218.321704834392,10492.737341204936,1846.8476881540123,5304.673702863005,10774.378321210042,3763.972791715282,8480.918104029304,8056.29018654898,4563.370257639395,1427.7033824130426,4.9677239491730845,0.0357847439421955,0.5396152793928617,2246.5928579608035,9106.04340672181,3453.03456586358,1268.7029664634945,5.107985823756938,0.0403695919905449,0.4264070864530884,2007.822221266872,11775.180131857844,5454.997376233998,1
11475.219866320538,22453.8876571136,2890.924832138792,7907.130014199104,14742.968589692397,4696.399917055929,12227.396171827091,15676.235214544971,5855.344912794232,1531.0054542349194,4.678449663659517,0.0121780574284022,0.4540753401439872,5678.142920748822,9537.627483905197,4996.182516568783,1340.659327986034,4.794110058043835,0.019115932360486,0.4751396384325219,5360.1972522622045,7350.124454223488,13364.922915080537,1
16342.32082982735,12393.119050139474,1993.0915422483824,12434.614553219972,21896.41964006734,9624.865587484755,13031.027514578667,7059.389092739858,4678.645269331279,1665.5391083529576,4.759259898762808,0.1864186789786313,0.3338377460018159,9027.29572999336,10606.323179528172,3529.7357720993323,1242.381521901523,4.729834286160677,0.2087591038482587,0.284528129128839,8410.91753378485,10290.486617573844,3017.6822814334696,1
15575.83244537077,7524.343838319705,1522.550444302667,12202.994917819342,16886.99904402194,9360.967766427311,13920.344234241364,7915.745024782472,3957.9722230331154,839.0385503907692,4.840443950181889,0.185628704885022,0.3656392331142646,7906.889210161466,11848.884948970182,3078.2440849570703,898.0905835406227,4.845447736699363,0.1795610752330607,0.3954751362703226,10387.547034857824,12267.702907261735,3617.273185397005,1
21262.226902492668,26842.80566834634,1803.512942911918,18443.240619248725,6151.112405588897,13921.042445880992,2735.409265182648,12416.030290008734,5166.891830058965,1925.1899187213344,4.696746693086318,0.1744137316318105,0.2728591259593338,12384.76072922722,3425.5988667955944,4953.364562457196,1085.8152408149945,4.670769402319793,0.224357510983842,0.3463546887076288,10186.038516990267,3317.996742002519,11380.024544689932,1
25200.335518380747,13075.69110643122,2609.893185245592,12514.803085697204,12662.244565668454,7763.0561985007,11504.62618677763,6222.910612519717,5678.56481876072,1413.661244939852,4.815713775241424,0.0456549678359925,0.4790535056998823,9468.333626453808,7921.41336543876,4382.887239355318,1124.8737451344036,4.823862753304548,0.0733154547581003,0.4624531937426314,11397.518404462116,5063.475556244191,7443.703732494076,1
17884.102692913828,4417.422052415177,1534.8006787098514,14264.003311019906,11140.239750107266,10641.695493969528,10551.563043377624,5736.618680186672,3435.790868659651,1265.658926316959,4.638726967990961,0.1245479250470978,0.2687008703422704,10347.665212264525,5069.891381255409,2973.4579575771395,876.3572767049125,4.319116190510791,0.2444577902339116,0.2199039534320938,7812.2078559574065,5664.470742483065,8920.023315167493,1
20102.57987380454,10122.38557928876,2174.8077260246528,15901.835993543398,7662.840395880669,9242.089797704128,5111.633373192819,8817.03187003513,4256.814884393542,1458.6095549816505,4.737664246041756,0.2322311195876132,0.3734553145362695,9460.38687657478,7647.602482369092,3989.7921067699353,1282.464328938441,4.708149497844648,0.2461378581578097,0.3713466839711633,10302.12599999352,8900.623202525463,5562.995007961998,1
11724.115608939372,21993.97961333385,1849.7868786372348,4880.145388716887,16056.194514627909,5370.85678393209,11644.238387758343,6957.616100472987,5106.203305392827,1968.1598905969856,4.737905005456985,0.0726525490052947,0.454562250129107,3916.834379746848,10275.261781341727,3580.912422983559,1524.7766485858683,4.534551356571896,0.0626895956391836,0.4057157852194905,5450.150310318964,9814.8238644459,8517.933646489686,1
16761.953332484496,17146.392255933806,1827.637034135363,15561.207220429986,10055.312716499382,14281.781846670348,7925.78310696785,8060.063119120668,4856.6600451229015,1118.957254889177,4.618817244421388,0.1883609242401034,0.4088191351892144,9956.1428531568,8803.154214656479,4290.023285909648,1038.587091588596,4.611361661695561,0.1313928461952247,0.4207899896738536,8147.143261257123,8812.954953195935,9587.798810494764,1
20420.48733173552,11227.889145500943,2209.99368758468,13845.279580085447,8527.624236437954,9649.070962783357,4677.02312091198,7602.193962290835,4889.854750460333,1396.9366355950303,4.816089780738247,0.2099660175836404,0.3443691771046242,11044.525746081534,5018.4252241859485,4187.430774997858,1302.3714374858148,4.792348234994155,0.2073082300750546,0.3710788690787814,12990.208840619438,4952.658973290782,5010.949534134403,1
14192.731285454784,8890.62923220307,1109.165495816707,9526.177033158374,13358.23479809822,10607.024866976972,7336.49067792134,5310.089622314117,4690.722889459515,1221.0009006469236,4.758941265949486,0.1453138620830902,0.4967301528498829,8362.524263838166,6015.465089336646,3834.796313762164,1075.8576021060485,4.754893560244364,0.1243007869923153,0.4712477881626548,8822.72438706123,8042.340307949295,6642.180963658335,1
29181.51278685428,8929.54675674779,1292.7836081075684,15840.167055933112,4669.498802544133,10737.77887144577,2336.4666320872648,4963.924083766502,5434.300338067204,849.1856709468833,4.667238506817691,0.1091080698733458,0.534784986009371,11737.389080534069,3362.095518246177,4997.585677570564,745.2893217746878,4.51585060527926,0.1171342297009189,0.5562812057371752,15861.997446793566,5561.768719978623,3584.8870415721467,1
37760.70952793818,19196.4847768005,2699.4160270786424,53184.371096170464,32678.04931009684,36466.1310811793,16750.08583165782,11449.22572703626,11469.513649271166,1627.279612180793,4.853530701695667,0.2490514564043642,0.5059800666559015,12544.596071231832,12988.514987545936,7218.906889224569,1393.0510433993552,4.993678301820318,0.1307651037338625,0.5422104414669406,10866.451555635203,11334.569878610891,7147.677660748541,1
40997.82609612715,20677.456531824155,1542.5611314713306,44271.35652833047,26468.819106221992,29335.140042163563,13400.111901602646,11518.9456936172,7539.501768410077,1252.8159948196464,4.457183432237872,0.3527687373811762,0.3537887720678113,13760.934901405166,10768.047522754348,5645.328879683144,997.4923045298196,4.88582178976548,0.2312351428299618,0.4251072492957981,11610.838636059538,13277.988820988152,5021.082811398047,1
23392.446517177355,15916.051011696693,1718.8492024319107,18564.52705016865,23901.255321506265,13512.78317006588,16592.2406314062,6938.243943721428,5149.48470303915,1211.7261199272475,4.5532624567678255,0.2221348053038005,0.537510960284258,14474.21294753955,16729.284803560186,4184.536361706925,935.929182117567,4.39861903072588,0.1417294332161154,0.567695105707203,13694.561753997745,11668.224676646498,7263.397951126605,1
27819.468578327786,15160.048628656752,1237.679179317939,22923.4538963512,14846.500208639687,18879.139276364043,17212.094095838576,7078.417623491266,5180.195754453363,1127.0630840804522,4.661046764010956,0.1300806433073287,0.4975157005281725,10620.03924591677,9487.595717384824,4207.725034469288,1015.207008844328,4.765134799945073,0.1036708315136983,0.4905535599120212,11653.821115534476,9925.925633721175,7941.614437352227,1
12795.49044085658,13916.244151530003,1251.845351948823,10258.440278832477,16487.740408651087,6537.596145044396,8069.80533230258,9671.065419812528,5557.659957862637,1440.4845071381546,4.680882056495613,0.065402763968965,0.4861029097298371,7636.735288088586,6023.976121952899,4335.676161350092,1080.4458292702905,4.881425052123363,0.1679591676026661,0.4270759516757076,9154.4915467677,7772.7960698971,6036.600089492895,1
37437.305343971086,8869.428283518186,1829.8386147320307,34112.546100481086,19732.17373223276,21896.84434900854,14075.626025141277,7399.693892123721,7320.181991847064,1962.501528606911,4.822768388837667,0.1942587577596898,0.3080269130387875,14696.88288377072,9352.503014658876,5597.92241991216,1510.8275916614389,4.840449125373811,0.1594471471125906,0.2798627731017508,12956.942613758914,6437.562325431458,6934.616180817045,1
16575.44092738549,28665.968531132745,1926.1194255680848,20007.81902156568,10610.87924796042,14766.714020749756,7677.328295597736,14879.310229722569,4579.810290414691,1547.6723190414014,4.836369820858862,0.219421961555642,0.3736454181457341,7391.364036768983,4413.427652470219,3561.310754207707,1335.4516751139918,4.806888304595105,0.1451624373987722,0.3823987774515641,5924.894481976041,3890.9917359527344,11572.661883817464,1
33479.30044363109,16440.49621660056,1996.855033347469,31112.53460055276,14892.036792602234,21527.14574931395,7914.116039075149,6907.280575356045,6093.650949996228,1041.161485884389,4.438422969634121,0.3143556232952675,0.4937253497369753,14945.232672333674,11520.831733481118,4791.059956565498,839.233838441677,4.702257683187749,0.2421683334793829,0.4425544994118437,15878.52266582127,14295.940700254749,8154.71888709655,1
34281.189947549545,14432.201837754315,1109.3277072070462,37458.89108705844,18564.48594777073,27409.64508822091,12233.99117610393,10842.84458368784,6328.443833369367,920.7020551301354,4.338655852359367,0.39642735642213,0.3251639418719814,13364.657104729436,4037.094392785286,4867.887967133956,523.1150073923169,4.2725924305876415,0.3513790219598971,0.4038221010995445,11390.588879322073,3988.9075119594113,7422.600081944051,1
11999.60591475825,7183.423167705925,1724.13450083424,11877.609732166336,20327.972169586203,9040.331723754667,14984.709921246364,5317.0306202114525,6835.937849322366,971.1331069419743,4.85293889657672,0.0765870547244362,0.5167291933321676,4568.236468517041,9100.447908763266,5653.657287313313,924.5847888738488,4.854582726276841,0.0253175197502058,0.5797145708398109,2761.250651483927,7889.422270580588,4017.344754913276,1
22436.462435628644,22809.02817167432,1656.6386625900925,23158.73925742544,42101.73354696807,14877.06677094135,28244.05462002417,13281.508828283468,6688.318007250137,1535.4430981884452,4.729164230900439,0.2042334256702315,0.3772356805244311,7035.967281633671,16269.63112362676,5206.621784679333,1251.541007365777,4.868100903357577,0.1318771642364836,0.4139746138663244,7719.237106206928,11637.749210275058,11785.62978067044,1
13238.842565413885,16784.669406442645,1145.5599858486717,8415.226846326843,12731.490236010064,6289.623229617933,11573.54546430313,11223.632556164754,5123.102920849146,916.5262547651478,4.496616895220424,0.1362594277968234,0.3749751590068118,5271.930574490967,5694.803248920731,4236.13752327747,834.2548798163119,4.875540071993784,0.1369883716425125,0.4680950029449418,5536.4053733041455,3500.63153612863,9040.221593906732,1
14846.27639866418,20875.61009101276,1465.8484784146658,16715.812478944088,37206.66565071628,12653.618437087756,27089.569159084152,14948.814186061572,7613.910356617926,713.049900227913,4.542203169990166,0.1876077868832394,0.3688583941009934,8110.58955992092,16165.42036465213,5374.978892477569,434.4887131702068,4.662721485726836,0.1531738431505794,0.4029057657396407,5027.02111367736,13423.730709527756,7131.188509220927,1
26636.54926218073,19238.778799733413,1543.3025870047209,29591.926656790845,14678.615105125771,22235.915739447355,8032.308619655686,10549.338572043183,5929.455019501866,999.1053971319012,4.719522880382829,0.2512086761560019,0.3735084079939516,12091.231423291296,5395.814009551539,4348.778152303338,879.9291162869943,4.657187756848661,0.2582559528545786,0.3767546107874651,11139.405658662738,8053.961564797867,5855.195176625821,1
32841.718952768366,25573.561912791018,1121.746647045977,26641.46291418876,22156.56128041617,17363.80544213539,15209.095840911072,11672.961998745392,3849.2431204732784,1129.1325284737622,4.529066425332817,0.3202495139401374,0.3054228693855599,13603.221055113245,9845.513875529445,3104.57248741196,621.8713689085024,4.532709657262899,0.2453888742929052,0.2503099416444129,14879.095670791889,9653.177762609395,13448.018835418156,1
29902.29557688513,16285.87829100689,1770.6835504228095,28459.82033222953,18158.282516557618,20784.27275673188,10332.93338941274,7637.958929657624,5844.654289020688,1755.2605223480916,4.9126047026617945,0.2152264233608249,0.3012850040031029,13096.770968288649,11814.563815078169,4835.755151472223,1138.5392718718344,4.8653299126463,0.1372130994694216,0.3994396297291219,12504.757980954031,10956.176018963348,6704.133377729238,1
20535.36209564645,10893.366471132154,1987.362189595468,23914.90753021639,20558.556569964378,16350.53455885818,13377.095774762938,10422.89826318464,4574.344626524827,1670.609971910702,4.889594045067894,0.1809069453215669,0.3587469639081203,6311.816603056638,9923.001648342692,4334.424614654212,1350.0242330086244,4.834576724058687,0.0604122356000659,0.5054856939951409,5140.00765449446,11307.452327957591,5683.809960974258,1
24742.470011219502,19137.456930454075,1336.405003928625,30235.724117300382,20271.036583950503,24643.421340931905,14245.0207409854,11804.870210450144,6360.131075499244,1329.3500577975033,4.734581495157396,0.28924790684599,0.2815926846771506,14871.67296342946,8686.412217638448,4731.880821065687,934.8343330554889,4.865551253427115,0.2578841864537802,0.320368258948021,12664.819187194453,9301.317202057951,11171.28063407646,1
20744.006862765986,6820.163336874294,2040.948601758364,20073.93432831109,21668.92170518533,19212.80952576956,15837.247470165585,6844.6357212919565,7350.971074492446,1448.0741585628325,4.699454489719503,0.1395369647998127,0.2974481683080644,13552.682771078396,10157.824959498186,5281.154772404656,998.3265501849492,4.668750995262354,0.1551787645766799,0.3481443678846602,8851.938693011418,10019.058698507935,3042.767009141082,1
23399.196123380967,9327.818400855796,1299.6090677812429,20407.5606290852,21856.0264271899,15537.162192096104,8949.416160188914,6351.199091637814,8553.964601106969,1124.8664783916918,4.593087983822056,0.2876364183880838,0.3910293840374345,10665.491821229389,9798.673781150084,5339.07946431219,964.818609948529,4.836958920836047,0.2327752712543547,0.3899839820407897,9006.988414091611,10658.679332996642,4310.212290808584,1
22534.150672418946,15179.656629781804,1187.1025911680294,24581.057505133165,11674.033936642318,15680.134183401931,6513.400124209198,12487.526265457274,6510.627311092741,969.711436298843,4.547132715362137,0.2588663113495004,0.4367773059574634,8757.485064548762,5080.469786705637,4679.492572470172,753.6179727033907,4.706811636234097,0.1550087438263075,0.4883311378472475,8652.174873561751,9914.99709609926,8531.599153092919,1
