,0.psd_delta,0.psd_beta,0.psd_gamma,0.delta_rel_power,0.theta_rel_power,1.psd_alpha,1.psd_beta,1.theta_rel_power,2.psd_delta,2.psd_theta,2.psd_beta,2.psd_gamma,2.delta_rel_power,2.theta_rel_power,2.alpha_rel_power,3.psd_theta,3.psd_alpha,4.psd_alpha,4.psd_beta,5.psd_delta,5.psd_alpha,5.psd_beta
1012,9245.105861603111,7908.872187183216,3621.603754157643,0.1014481022286851,0.0648375581751364,8879.279746538365,13642.32203616591,0.0331917991818542,7348.902656105956,9075.387108576504,11751.71312569547,4953.606252137427,0.0644903231412176,0.0459689439411152,0.0586977141785952,8475.256725212254,5286.436366942248,4648.952428524925,5653.735202239064,6977.549131944654,3412.5476479478943,6393.518499472028
1013,9290.074479748027,6687.977514636395,4852.921517799753,0.054022160360987,0.1029851416570842,7592.067139565574,9515.676471364111,0.089509626408669,9835.183535433354,14194.616178330014,8617.692816955874,6007.054464226338,0.0547848090056649,0.0996511025081268,0.0794039843533409,11024.801157760086,4082.079613504758,4430.980188249637,6723.319280895985,6911.002871749806,4949.5778540114825,7037.033571007567
1014,12603.135234155436,5914.045513674504,4263.568699877929,0.0750886733968581,0.0733818795097129,6876.371163524945,10480.920492836514,0.0528558049797208,17298.80589674858,16944.307295989296,10494.474171241898,4795.440913124232,0.0929814708415253,0.0590649630566126,0.0687223708103805,9556.658733481649,4996.025486431845,5872.668865668232,5239.5056754637535,7026.12705793361,5131.070365466904,5095.559416262202
1015,9027.65053848664,6550.861560885934,3124.958911127728,0.1864197269922866,0.0522497997393823,5856.883164412262,9470.810220536452,0.0913298421531084,9379.620593115833,5818.3627075388,8835.31194330321,3570.66707131973,0.1392108799076634,0.0829966314220016,0.0893684758243668,4433.678853726599,4123.225849919129,4501.693356447104,5850.993378873356,12270.78288532453,3219.32455037496,5421.056429508078
1016,22318.578935595287,8424.808952787778,5270.324932713009,0.1107658694816735,0.0560092026043623,5534.85163026103,13399.182569217248,0.0817512521066015,31850.245430806568,8383.168337819006,12418.882621493329,7545.873560226675,0.1176608344152454,0.0700928650196827,0.0485988947314556,2668.519173025049,5086.1401872828,5331.443577434149,6911.590423546075,12136.07895924553,4842.899198980352,6549.001962969754
1017,8784.208121166288,8127.620600064975,1663.6450868355105,0.0440297995575629,0.0896086112696125,6569.11304247408,12567.427394434882,0.0788573474169077,5189.756748804972,8142.536561581322,10950.007634970669,2421.0840417129966,0.0589662186106488,0.0839236223197011,0.0866496861709587,3901.6346310710896,3459.7647849373443,3578.21865134059,5867.8128180350695,6622.455671431667,3640.2168429237386,4984.763326163808
1018,7675.421221815564,5425.919400643552,2877.804570558861,0.1133450386112596,0.1742444707970113,8250.089062651956,9516.324087251784,0.1535792952470331,14233.609269761942,12441.543428582843,9385.419879863495,3969.693413591709,0.1202011057929608,0.1019676639105265,0.1818951935693988,7620.68819647067,5675.840331294628,3575.073857622393,5326.214477494986,6027.678906660642,3682.4809382900185,5036.89314817594
1019,4264.527623717007,6889.9863978826215,3641.9811216123335,0.0139800563219689,0.1062423230383441,6985.325818555543,12051.573586764787,0.0630764854513243,2824.689107672363,17821.876149293203,10121.2947745007,4990.691763814042,0.0154526753450367,0.1060041538710509,0.0854398767423686,14314.208169030666,5094.414847017481,5347.709272034155,5673.20472161874,4247.342111992402,4297.341269305278,5305.580749610726
1020,12988.975685166286,8893.627922079297,4169.207996101394,0.135019940252282,0.0596435987071093,9680.434105186296,13126.83707488823,0.0408716988499627,13538.67650538873,9168.900089172765,12280.11851295844,4702.862445266404,0.1020326414851571,0.0427633749046015,0.1386116617811346,5945.16816957627,7328.050099434969,7787.387869029033,6887.466100345293,3222.956778243361,6718.799368183473,5846.535559347394
1021,7316.838540708124,6382.450283840689,3635.526169048203,0.0469310923165273,0.0985012699287144,15254.346016482596,8304.618821087945,0.0694379165609841,9780.225070941631,9531.388713010603,8061.620287569227,5086.57621092051,0.0637763526403129,0.0606468916327341,0.1584804776412046,7144.523383047963,9503.07348944702,9701.093285766332,5332.6991707395855,3366.0027101691035,8438.348117838841,4946.806900033208
1022,15188.783188844254,4615.215989755798,4938.182836372376,0.1414171389631675,0.0602294059269222,7717.755720380217,5814.626991194402,0.025585399679214,6759.567676858039,6478.239770387967,5740.461723086056,7807.1080171787235,0.0490487568834194,0.019972078618439,0.0575348986122377,3869.423887796153,4168.284013363646,6405.868441205953,4686.288411453137,8758.901096900685,5187.154138987332,4971.6156754944095
1023,12314.61259841498,7245.6415652366195,4023.877421802496,0.1548065226224268,0.032231859343005,8517.454657537892,11333.804925104603,0.0605497576517584,13239.050791212843,7055.105150226797,9513.662371081513,5443.689151976412,0.1566185295634402,0.0899530973470979,0.0610523663842814,3971.598277535998,5007.698777942525,2704.1570482676148,6177.532336536664,10287.592184591109,2283.5446069804952,6458.768061169569
1024,821.52672555279,6278.405925296581,3351.3553931472866,0.006427618620214,0.1932211783244234,12693.44141563403,10375.457899511424,0.1477412534193647,6132.276821694184,6089.922726116511,9587.217926522531,4552.537842354177,0.0254643449129745,0.0806852023500458,0.0676130933911889,4207.826320443202,7579.076176780963,5925.101082297049,5657.280872697495,1242.289645607731,4346.874507015378,4989.764511005867
1025,56637.73521136312,11520.151377622307,2491.435407723929,0.2820455726059556,0.1937747466643291,15691.45383957086,11123.978494712115,0.1871654969690235,47785.51473247797,24408.562761126414,8789.460920702093,2039.0642841455629,0.3124564482106869,0.1855102327602774,0.1785096649971421,9656.336917051603,7306.437952585572,6796.582867471066,5458.646678344447,10170.852548813997,6664.400298511974,4456.413781600566
1026,34834.85475133916,13390.929166387568,1399.6647800020023,0.1771022042900349,0.1411359711771787,10487.888238462709,14625.343402745557,0.1458011972395043,32299.598469471683,23376.19012465299,12794.94143172739,1312.219502542823,0.0938280141350982,0.1327711926120175,0.0847556685749784,9504.89039130793,4474.472031353876,6340.77803871278,7419.317475999057,11231.190054077291,4504.32580088029,6312.549000947576
1027,29828.40727049873,8606.13699413769,1871.640133461381,0.2031051181383758,0.0908333342766124,12260.627724604492,7038.212826253559,0.0856573455417658,14190.0536450312,17175.365113967662,4905.29728574112,1831.411628455705,0.0819717784468641,0.1946867562046751,0.218407776642383,8501.06812318812,5614.712168251172,5807.809994514609,4936.008184530539,11308.668982221574,4728.782750883745,4286.745274629691
1028,41145.9714381094,6356.848392163312,2685.6678512328344,0.3732275949681327,0.1648224570226673,24719.46317525101,10023.216738480036,0.1096181444459123,13679.198435113834,30362.224693221782,9233.817071218202,2043.8476000490027,0.0884276945349011,0.1787261900339454,0.2228627421764595,12110.18211385137,5279.393979765211,4808.037159594329,3944.662520964124,7294.463148322728,6163.760995503919,3789.350657271481
1029,15420.042979097529,8050.55258052461,1748.5994858786903,0.1384894454655455,0.306075779380689,15810.003561488462,9191.358271171768,0.1533908283209379,34040.28524724699,10500.325746072898,7013.87450053553,2059.29465671361,0.2952743518405685,0.0736666836112215,0.16825344894358,6968.494897233026,5996.090424904708,5392.326269291116,2573.8468843276746,6391.090411829876,4508.383736072213,2258.2233734880315
1030,25788.438956451035,6765.074411131044,2147.1125964688435,0.2878323783145026,0.0623388677853045,16769.120628107154,7278.299091975151,0.118758581644642,13161.740000504386,12511.020553862116,6338.222192614678,1871.856814994374,0.1025667480011573,0.1761981670482921,0.2950788666950455,4389.795880252652,9576.301587844891,10426.91119648517,3991.490572584751,8986.128069986275,8238.191854997624,3187.827193521733
1031,31846.39984752501,8474.562527386075,1681.7650563185582,0.3227675333610452,0.1354606883199988,8534.319124998712,5639.592655907214,0.1203416467502445,17509.983981655994,9009.066742408031,4265.286054608731,1164.250446611027,0.331278924254838,0.1421100589296259,0.0858917817913043,5359.43445868412,4148.947877332756,5331.806277659901,5040.271633018773,6137.587991581236,5742.624342110369,4341.368133634735
1032,31574.551808493925,11035.213235347504,1578.4789248745367,0.2893650608043775,0.1144131741260642,15833.736713481418,7506.309786710886,0.2588794363606349,21381.471586490698,26949.15683046718,5690.649007259131,1554.009847624697,0.1569814524898666,0.3348120321853255,0.1076969642690702,11608.938857969228,6657.373909169695,6178.223455666815,6033.192997731668,11515.016633448677,5826.795989465492,5202.199334466506
1033,8499.555375636743,8757.35940719221,920.67073405605,0.0383564141927675,0.300137188295088,15789.101058120626,6564.101345443904,0.1527272402477561,15785.535342845116,5227.555444436441,5182.52029422383,1095.780381252475,0.3083215303704474,0.0739652290055929,0.2562708495799837,4579.914059872661,5533.926572813663,4646.64825224737,5155.744369652128,8935.226011925937,4373.064158205528,4568.803901875729
1034,5464.55099281092,9698.865002958311,2154.341700931762,0.0191775580306649,0.2224703455432828,9914.785447439026,7851.341328419938,0.2835086431798109,19543.168462421778,6495.309760149132,5290.039422667644,1946.0177939515688,0.3301047028547245,0.1719265316204453,0.0965775159315233,3067.484045708257,4528.7629470395805,6721.388231946992,4117.568927346246,2483.040325052727,6665.278133431627,3569.7195365852726
1035,16103.30700720366,4944.426704375477,1207.5598788656566,0.0989354305667316,0.3266649618184836,5048.316109316183,4322.082793050424,0.1622731313960204,6787.355849126785,15400.152844979288,3774.970789098065,834.1354220889044,0.0853525609343185,0.1971648481014172,0.144199489459336,5992.863252826811,3373.920659946514,5689.784907627926,3032.002292942848,4399.726425506865,5461.63591420827,3391.762583303626
1036,17380.284946667332,5274.1600639796725,2329.0941915718054,0.0784036599204737,0.1813351623607661,10861.282860921983,7203.96751975168,0.1049478636435108,12100.024610063529,13754.765593591146,7001.12434174219,1942.6147694490653,0.1071694542536056,0.0856201399972455,0.1075960319715202,7260.442865704537,7048.332696794426,7075.844206525813,3759.382548385978,9498.529112935885,5556.780900802675,3324.5222274991074
1037,25743.70664999901,7767.240439448385,1531.5572948502995,0.2101309253730747,0.1299271779642899,22747.56962325172,8140.626562777701,0.1292903947620222,14397.158690642258,14899.118288166655,7648.118020078668,2114.5569167150247,0.1128497010874055,0.1207562999427887,0.3046344310304776,6190.375249512596,7099.35756041055,9329.679119819995,3521.030786816132,5039.895644954225,8744.693536601482,2971.381914449902
1038,51080.97616958585,8230.884979296286,1492.739602021843,0.3468360642103139,0.1602387225109081,22268.29112232095,8190.160622984347,0.1979662279979948,36668.22204608684,27305.43153348113,6634.5400139117055,1167.2588175320964,0.3195260503048212,0.2177470259098244,0.1267923637335584,14589.008794973235,7715.617329738205,6830.95753843206,5247.795212732543,11069.591659957989,5872.264554549882,4209.816490925702
1039,26298.40238816533,4199.198598763831,1932.5445882807696,0.2881245678168781,0.1644196775327222,13751.830439415644,5239.824114181539,0.1210759349576258,22213.501306146336,10095.608802396857,4785.559626341961,2253.287459314648,0.3699157419547782,0.1338085248475589,0.0924042215786823,5286.4527262485735,3462.058927648058,3990.0209614065584,3300.6553558540013,12008.881782502292,3694.524260312339,2351.1728505530027
1040,15366.397481638638,7104.271762014598,2065.043663352083,0.1471191486755292,0.1270532484018845,11620.04610242859,5317.233084391467,0.1253803263649876,14473.417379665854,11968.195352771198,4059.68510964493,1423.5371539433784,0.1777173454620584,0.1274613581245973,0.2076359096850984,7309.302060332957,5851.631960278807,8390.263304606751,3914.070111888268,4568.579210705184,5839.194263331209,3433.8193905607554
1041,38440.48850821997,5556.230491587311,1780.3825360801716,0.3076539011626632,0.1627878107405098,20173.719765922782,5772.883471086396,0.1827600297889614,25388.563270853323,20047.135444405783,5652.291463156497,2932.330126748315,0.2991890033606643,0.1762211814171046,0.1722929586994203,5692.824127051399,5883.419936667633,7636.078223987325,3266.6985272633883,12350.391844051675,6374.336143636377,2621.6092302722896
1042,45145.52539264326,14333.177575741944,1929.3210261944537,0.257420124346267,0.116554511362475,19353.92807783913,7999.520763499509,0.1184623245465434,20094.062372631462,21278.7384465102,6565.724129104067,2271.996727981866,0.1991195096408706,0.0982079524341072,0.214407818297152,8310.514346769818,6593.585650858245,3268.6522432709994,7610.147279244257,11221.10819276677,2201.283993178274,5617.414622593218
1043,30774.85398338141,9390.577031052288,2083.6476859495738,0.2558391509504903,0.0493262435454037,16274.842720059436,6914.0784229221545,0.0703460461261653,13642.62494451002,19677.705355551778,4789.62357008952,2342.1731383972974,0.2336798961341032,0.0750572217110219,0.0866880609831845,8998.363979300037,7111.797988008981,5280.961383763833,3891.828158122738,11904.969829129514,4250.414932751538,2704.8231791215167
1044,34722.05073135135,10868.82989169603,1659.785111910295,0.2970877979690023,0.1441977564732741,12645.29644960208,10004.120165621123,0.1306297498470736,24658.75427194732,18422.90621841013,8495.439963702645,2205.1828056887634,0.2413359566097937,0.1298245676595557,0.175546782557554,10556.51646986166,3074.195791763652,4272.37056507518,5845.879303396094,12204.557595392176,4035.903664064633,5213.895456655567
1045,41685.15738882651,7632.574165310627,1377.1931827740225,0.3702118437856585,0.1424924502346051,29871.774486375736,8124.310997371682,0.1172253757862913,33973.23502893336,19806.74181819673,7097.863238046716,2013.6906234211308,0.3496403582540632,0.1200538707714098,0.1339441467436871,9192.032436622634,10967.69510334106,10091.24392538746,4846.017640299317,6592.822525839914,8052.564034258151,3955.3041699334426
1046,24340.48907804784,7805.545445749994,1693.1961148343814,0.1601115430094766,0.2997618104433837,24611.588206212484,7576.535716028046,0.2446409291513125,37474.95190259713,29152.34842708939,6024.06860134041,1833.957808501904,0.3145378478937677,0.1964955922422849,0.1748211825336649,8051.628436972618,6139.403658572682,7745.40998702425,5547.24484339846,10085.354997639628,7041.379957541903,4700.22942633101
1047,39241.20792385883,7730.370620240709,2341.117953178717,0.288565363992049,0.2503085344315741,21856.48615457701,7704.901403937341,0.2535275807229097,31712.872612301344,31522.41555249034,6161.362761529495,1710.5193844398912,0.3071189063407961,0.2408904536706345,0.1423863798578779,13856.079796576903,7280.26160405292,7987.952160781559,3974.567182529313,12295.52364659919,6464.760438444053,3898.184488971349
1048,28750.239939774765,11466.155927311967,1459.8575620496524,0.2343479080084119,0.2165339029835543,15058.90851843272,8837.839718252186,0.2582039973438589,20372.841396358188,26520.910635663902,6345.69572120633,1966.3354831290949,0.1096294504017324,0.2600292376432446,0.1751843716569974,9132.350476262978,6014.037395436164,5779.266546713768,4984.356012507399,8176.386873042277,3746.6514574467,3962.440446108591
1049,10276.217481396192,7325.438868341606,1027.4382268957283,0.0744251656198854,0.107551267742179,11613.914200787422,4508.706912919275,0.1556588851868288,18704.70992938712,26324.95920789247,4524.189178036903,1287.1800435161624,0.0406859250852583,0.1467129946475573,0.1664934015872076,14603.68741631852,6126.453889566914,5140.943296588897,4719.2803326566855,6848.644532569891,3664.674033698857,3805.430809557394
1050,13931.254098291916,6736.459643728807,1079.0834462202054,0.1410882084009035,0.2795815396781789,12566.317979174157,6549.103693251816,0.2420647830463243,16629.37860055891,16456.978074862454,5526.403004369997,1138.1080774126772,0.2552410615421103,0.1747415426503419,0.1667770562319863,4362.076307116735,5826.526414743261,4539.884664280839,2897.092923708777,5635.684521656009,3858.210145819954,2634.9425080366955
1051,27327.252818335142,9239.96067958648,1782.610378789846,0.2962119216540572,0.0895472323339427,10334.011676979224,8664.66831301077,0.2123055913864524,19553.128504361368,22915.50402309153,7418.993946723193,1386.0528007545806,0.1677017362108173,0.2791151552278523,0.1207906881258806,7734.969586055988,6011.593746303904,5068.463187917024,4026.472658612669,6311.635293626192,3864.621695630544,2731.6218346754654
1052,19175.94985291485,6211.994385687117,2109.5808476217458,0.161028169813515,0.2882940155314725,4626.376367360267,7489.013631723087,0.2281110136613066,23953.9701422215,21248.40994784748,8057.3688432286035,1911.2078389944008,0.2762245510171339,0.1844859224890499,0.0627704001083051,7991.149061226706,3416.843464146337,5952.823911286818,4000.105797869445,8402.843345077184,5305.910628542515,3412.6759307785924
1053,24348.94805576024,6517.652042154576,1705.799793041282,0.231612635256795,0.2147633411128018,26424.353616602617,7991.636002253315,0.2515992766619642,19030.82213137219,14328.703599010649,6984.612811436364,1617.3502826355868,0.2430051635782056,0.2659535311425541,0.1720877540717334,7236.308154010234,10880.94915893284,6160.487160212769,3372.44871086444,9488.615408866224,5449.8128876187975,2876.3432402994567
1054,27523.426254482696,17192.41986427571,4664.599732340992,0.1642553068294854,0.1048092480697593,13886.595404483882,23268.6411736785,0.0823274684768373,34142.35265299161,15589.221660953335,20798.94001265381,5656.5495989656365,0.1607717277490492,0.0715854020318643,0.0561669735642068,5683.251908265222,5207.946458482772,8359.524401619381,7167.913557357583,6990.325908081904,6699.701329677169,6327.270960820726
1055,16927.559378792466,9979.908179497392,2666.395123002176,0.0623068369883362,0.1201012970038307,16367.2312137462,10913.203730785655,0.1854218885085888,20102.557418137352,18283.26634074897,9258.704578382314,2391.1705522326843,0.1405075475072639,0.1904736284961721,0.1288578729805125,12539.702267084764,5947.598624690283,8121.422332130383,5769.558979277244,6273.238659341437,7459.914372450887,4763.127702703508
1056,9646.301000199895,7096.473121321022,1293.2215619576527,0.1386186845892716,0.1898481075022992,15591.328335844126,4846.221988337633,0.1595058404506595,24764.385678443825,18342.14477578702,4944.004060781841,2059.6266608205065,0.2828127747395283,0.1679677019372909,0.2287416708221864,11085.995821955818,5266.149651917936,4571.727974345126,5713.337474982141,6231.866542143582,3995.206618183093,4369.185023052341
1057,18162.0220389452,8109.758630078302,1319.6562105473824,0.2371042165407762,0.0922311267888055,4917.836594530262,7357.969938636757,0.1868845409569604,14112.169313776762,23090.819123241334,5741.877495693989,1547.3164707403344,0.0940543672611518,0.3286898717964667,0.033537624588486,8131.3829272964385,1655.2325145210125,2939.752636677258,4175.376311379816,6049.65064205549,2040.25067211458,4545.447812362731
1058,14200.22415128756,11021.694987221905,1965.5869787409565,0.1591432995562176,0.1720954186536539,13912.658622772838,9936.599811077163,0.1526369197492059,20277.941469421217,12913.71688210014,7439.860881530542,2485.414249925779,0.1456355041520971,0.0885669387994421,0.168744934980773,4880.019284318159,5465.203921990062,5349.807836758165,6276.455122098222,5690.924655022712,4767.774614698971,4654.743238122453
1059,21978.64545103273,7661.902815457891,879.662526763513,0.1387012030054484,0.369344321258712,13189.5717991914,5998.841311214874,0.2571274592901823,28542.72598739272,14488.763266132946,5528.110849976511,898.5920499332451,0.3670929786732663,0.1853513433361645,0.1161432411036645,9102.53037386857,4563.524698141505,4769.5446201760815,4026.587187380481,11491.175623272127,4474.608948811386,3055.9711992183006
1060,15497.158112786265,4389.672984378984,1687.4510490700688,0.0609334642142563,0.3562592969521885,13042.783559821888,5213.737928015937,0.20687238038087,25292.477789332184,24985.26778538644,4249.58751896882,1410.0197100732464,0.2544025852448626,0.2556014935802462,0.1998608274476632,9933.939975888195,5508.644904241023,5534.723195476472,3583.570105208568,3535.266070937475,4094.7619165480887,3247.266905732572
1061,23793.30621863571,8280.670802782917,1505.0563332409483,0.2447817680375431,0.2215149799494702,10120.656089305783,6938.378686524047,0.2577915640090802,26564.05819285964,20166.59211688656,6633.811115685537,1826.954795486851,0.2448447296981406,0.2736633848525927,0.0810964970824355,6593.102285240372,4184.038655180851,6223.508988042656,4428.113714531628,6277.3579496439415,4785.5225072644325,3932.09942053047
1062,29351.245470810045,7039.985223499824,1269.0887715017063,0.1912945483874348,0.1535946940952342,14596.871297581958,4999.7903706910365,0.2116752405088191,22351.64154276011,18440.652485855964,4242.641757977068,1200.205473054073,0.1636815463170119,0.2948672491877106,0.2321348579018621,8316.014850768102,2608.124958351979,2003.6646060957912,4227.361400604571,9716.418826016175,1225.8905065721358,2912.230305313952
1063,39249.80017348036,10219.571352572695,2777.313198192652,0.2319873230902464,0.164009257063174,15648.140646142803,10071.269633630516,0.1811573197888498,40220.36815670047,15101.391517527389,8703.129744189944,2757.9804321499805,0.27190044761929,0.1956892936421509,0.0812126362183039,6127.395350431009,5928.121361859732,3758.363226356281,4790.923034212425,9663.739364203766,1982.7563949150565,4148.69415927535
1064,31344.83906223055,6449.532197642893,1391.2268239806929,0.1443573239729473,0.1791776249578782,13951.451999219393,4979.369981794157,0.1568342433876166,33304.58745210011,17608.756951217354,4010.145693295744,1724.4639758730514,0.1760160632797541,0.1779069286669535,0.1765209522154896,5516.132765481493,4965.641255219992,5259.83258250692,4149.839095126748,10387.263091051562,4423.085863954901,3209.6562101255004
1065,22061.8798937372,6792.408779339882,1097.9851613022854,0.2018009411757277,0.1923811684212545,4782.139265173759,4841.561093049199,0.1946346611901375,23369.37506202419,9693.68578504444,3097.876640717356,994.3639100118704,0.3216208067927023,0.1830906208909076,0.0840559179289882,5153.177495536389,5249.908277704081,7079.733491228356,3875.79504796564,7118.120380859276,5440.952077568666,3551.735196033524
1066,11942.839793662555,7365.384727051006,2345.783156504953,0.0661591612972291,0.0806282301633024,15171.350695197105,5336.527293953773,0.0306072519255242,19632.81985527504,2770.639960849542,5434.244622578187,1771.1307116310556,0.1802625411169824,0.0443247738295227,0.1830598328050357,2030.5490670015183,6446.913077863538,7513.065142136289,4547.635340873853,6895.834454625924,6643.118565838111,2924.325071842314
1067,14892.721711922642,7054.570059456754,1332.6665674247183,0.1563218371889193,0.1568756070008007,13864.824761866772,4072.254891559296,0.1464656524423637,17413.722036283532,13748.974161623011,2965.814259610904,1228.4488776906264,0.2861154422244703,0.1953568777769126,0.1623950816301854,7815.45945070064,4912.522666609272,3775.768129842205,3549.9880511447177,8007.448608147285,3161.319972257553,3254.8013999156374
1068,22162.7066858569,7809.898134489242,1162.6858027812843,0.1380137830351402,0.312169174854374,7958.441812862035,6367.690093507728,0.1121591692429707,19540.189961273834,13068.649226319158,5256.905970423159,1174.7350470386532,0.4305937902358148,0.1066206121835524,0.1573414658656957,6180.533223068118,4568.516947936653,2840.1175063599208,3690.661525960228,6950.105122228628,2383.042729830173,3326.08517675799
1069,16203.55183674956,5105.18356537279,1793.1427578671808,0.2057795327156158,0.1431893592757306,8556.577937550459,4098.003069392195,0.1514351925494381,21818.42452906393,9370.623419365518,3571.9046637661027,1372.2960255510911,0.2550120662833123,0.1797044280894739,0.1316095749121255,4294.717198122957,3546.2594220560954,6207.366213101398,3553.7965991101373,6428.5696277635625,6083.541834100164,2859.708416649003
1070,24274.6931259526,6245.481326777675,1097.691411696869,0.3435554272585971,0.1579338028056577,15993.431127768408,6742.112433240407,0.1030917136635766,21638.94525672667,9666.772197724977,4997.1097130507305,759.6038040253763,0.3930078143763076,0.0947028779624849,0.2290878337108876,5665.2688948279465,7792.121385723051,5237.433185214365,3126.9010043034696,5455.147113262328,5013.069989354169,3116.914787824537
1071,10346.650965021698,6941.902369807754,1162.0123411585962,0.057641426128327,0.3298816105772872,6614.183424813175,6715.850663731376,0.1564291198632229,35130.87512536533,9867.667100120792,6026.562069980102,925.8847156795777,0.4290419895758746,0.1418220019962681,0.0692063224502208,5643.240505036463,3327.147635931164,4105.349711977011,3852.407888653292,10726.575354816596,4155.134487215774,3011.9099503068715
1072,14686.077709617635,8527.680120928871,1362.389984027589,0.1893251525024923,0.1096590919756074,13551.406282824855,8428.44895253826,0.2182528133137782,19671.416477644445,27261.00007730999,7923.406246895721,1194.8835874306458,0.1764611493552693,0.2261726354274657,0.0890112008244307,11106.491309056048,4428.463322495266,2991.414258582822,4681.818349864761,10017.134689701606,3886.304796338715,3875.3127360545072
1073,24770.320437237457,5941.42286391949,1843.0643628571463,0.2724360441539596,0.0883933198048641,14615.301388730724,5912.868883109304,0.088304781025304,26636.59784308693,18882.03674253127,4897.926919685648,1692.767148171079,0.4586903666890238,0.0978490759463592,0.1068396421241082,11759.230146735006,5309.0921386205,7865.64861825121,3181.6560694282693,4183.566954121902,6068.510283382945,2439.856118470487
1074,11158.365351892464,7496.527210268816,1783.7988734504204,0.10658947228819,0.1110399152828268,16667.026261251733,6374.629679976458,0.0775420828391993,16985.908267810984,5477.778092284446,6083.288205131632,1302.3829007274885,0.1899310709585049,0.0765784295461929,0.1831133518717614,5495.438665691087,7521.423420456864,6654.531304127888,5308.191598379511,2658.9816069546723,4730.813852645551,4370.974592039407
1075,20674.51539682815,8793.65350665901,2910.348390852193,0.1507274340497442,0.2343905116674091,18168.27429071189,12899.636520053056,0.1255261058073575,30307.625506250828,11560.303691427063,12351.29025510574,3296.7394928849108,0.3082470604601718,0.108329641024409,0.117295350992304,17025.673646084837,15445.468792891088,22410.297381459168,7454.454477173717,21819.55449102105,17816.820009761777,7441.85592638257
1076,32837.72330868764,14613.212843320704,2027.2055418558032,0.179317791217507,0.1103928657108871,22635.249359382247,13737.704911831266,0.0908078166940807,12315.22903628256,22821.5545487666,10801.067589790546,1774.5143362191147,0.116144488659645,0.1066548956226164,0.2608469661884054,12623.50028685797,11676.661688122387,13002.822956871176,11094.00768274856,10141.013381392811,12871.448306821918,10066.760912524707
1077,17410.89873510807,10350.387948858246,2981.115830554849,0.1155355388181023,0.1849102169683616,7392.038090696781,10874.956276756668,0.0920994076832354,19061.731146809307,12868.684592581743,10496.569247367444,2603.1777662570566,0.178607827205235,0.0494574509665913,0.1365665851745169,8720.393657095545,8776.421002025376,7195.660291431271,10577.318222572574,17682.944668050437,8188.329020114856,8982.600097642253
1078,28398.23811152384,11514.22192446619,2798.372457530381,0.2762220761789344,0.1868882717320069,12753.486350708392,10842.799960343304,0.0748339082707036,19243.319328589994,14540.000382159144,8769.250226277316,3238.050068745684,0.221086826418925,0.1186320923272076,0.0608004151589979,14416.69405720787,11313.65087852035,12271.394439452362,8980.532820059241,12418.394615081172,9993.478189906877,7984.364534283477
1079,23094.726747288747,10453.090574334852,3427.8708904501573,0.1995540596115662,0.1514045911636994,15997.79689363554,12429.886702495562,0.091371049913404,19438.58261369652,16332.971887265352,12519.272423748063,2267.461333722684,0.0474169721822472,0.0699629507384088,0.1238555412501012,16654.853655060266,6459.891015205052,5347.948052541683,8336.531859391382,20212.190777332817,6097.30843579063,7230.693632429018
1080,29297.945545270733,13877.757390159168,2563.758483528415,0.2173967116157048,0.1747398535345523,13645.616921041856,14106.545046051102,0.1366371446318987,14543.033726897134,12464.672812498382,11354.423350313167,2979.1389310817626,0.1122526126352416,0.1781773959133244,0.1292301397226304,8901.567688220352,10044.079627310346,10559.837061793283,11643.529309857126,15038.66227818394,11318.49495732999,10918.949679869496
1081,41352.64523738645,9343.887040477384,2199.201358053831,0.3089371012914286,0.1142756021408298,9725.263875163357,8838.715988328628,0.0804172123089048,19380.166316314346,8541.094657618563,8257.547844311579,1918.6016180593413,0.1455110962105481,0.0939245569921302,0.1027304608694198,11765.250343648384,10497.605705325475,11302.30630244526,8505.73374792764,21364.51217171366,10784.872059453595,8161.554862509603
1082,23761.28846405825,9628.26484760531,2630.6651747048,0.2202814282560888,0.0604275062771234,15940.63083051276,8691.286596237782,0.0908077033222714,17676.405023124516,17194.325211323277,6921.547213367854,2052.8605342620976,0.1554443034313576,0.131741520957562,0.1593942551716858,9232.794168244547,10849.40610852108,13926.86966617901,8043.604918458014,26223.76653067381,12982.89557506998,7815.48215354196
1083,52358.15266366165,9344.79867335135,3300.8683267515503,0.1582427347026413,0.204334168977827,21781.93482057622,9528.428059299124,0.1712795512326024,42369.7636679927,14207.202780898751,8667.810526378551,3027.746991698999,0.0650210058684264,0.108953772384839,0.2124063344847299,17287.4683521824,27478.75676071121,34439.9150601398,8496.356695639615,18418.92267160162,32468.49080503597,7453.93196028134
1084,30362.385951385462,12873.867385077636,2363.4086849128694,0.2290732051834856,0.0812553761224394,14303.88745819268,12242.665412268458,0.1748240454650389,12272.030373412445,11548.103479615247,10621.422181012544,2183.7184957066047,0.0867726262725822,0.1735615278212388,0.1275382371815507,10882.825219152,11824.161858086469,17241.50825123663,12058.069167383894,14058.038469124182,15520.803354508302,10190.649611141924
1085,41998.53498221503,13660.014409983378,2545.344856098224,0.2771255876487824,0.1664480047665117,11581.76655050543,14589.006255057837,0.1213817924508407,33664.4046167408,19238.192350131896,13874.533486560196,3714.982932142797,0.1709051744466447,0.1033489685734455,0.0864037220353159,13783.12526721699,9803.190273027676,11616.37213615863,13901.553333679722,19066.86636912693,10457.66545454835,14395.881080752855
