,0.psd_delta,0.psd_gamma,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.spectral_entropy_value,1.delta_rel_power,1.alpha_rel_power,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_gamma,2.spectral_entropy_value,2.beta_rel_power,3.psd_delta,4.psd_beta,4.psd_gamma,4.spectral_entropy_value,4.alpha_rel_power,5.psd_delta,5.psd_theta
10,24736.23435420851,1329.342276791789,13183.327807128688,6950.357809993863,4709.170169374564,3295.9165826337567,4.686450257338535,0.2423891665253744,0.1230789590762872,10905.00076015131,7442.235797568411,4659.5198394186,1071.366574926901,4.78256532557212,0.3757798595648569,17341.39645300163,3937.5926417493415,1045.081187704425,4.340441701455905,0.0904420008899168,15663.893392791211,5627.432099897331
11,12758.6317918286,845.3070555197096,11707.8130334833,7112.867202275264,6307.656674505942,2626.1811790281395,4.212711848653596,0.2415247265242706,0.0859006107144421,9249.100374105696,5447.0604440506895,5324.311495832782,372.4200017274428,4.421020537772453,0.3718488669875878,9333.508872870423,2540.1390626359653,918.468119180956,4.558677830076633,0.218843389699192,7261.390099187672,8156.34121168343
12,20645.508393586828,966.4823520616792,12041.930479192204,4430.812520354517,6578.296139021564,3194.657170573258,4.84002337693937,0.1361248677855351,0.1411957793011316,10200.002915525767,4601.774847807951,7593.541878379815,583.0494788057841,4.645635535847748,0.4069239208765737,12198.96211115328,3809.491993181455,662.5562127321448,4.5427270729941815,0.1623780475531417,14003.568103950636,8997.838143823808
13,10456.558526446304,785.957429505837,8028.195895605935,12258.975170666889,4612.617136148897,3393.473869082073,4.569122461914078,0.1565107984639828,0.0767423498156142,7293.740216307086,12018.341434188049,3920.797446846894,1184.5005605967492,4.669579624836349,0.3748342025338451,9897.433326835,3829.66926424207,1295.332996973916,4.798027338605632,0.3292547346749965,9862.593446321387,6155.037236515543
14,17407.84802499611,1647.524621600022,10266.896827192391,6708.101624100917,6291.112531280727,5225.362394499178,4.712995478699535,0.1476977541729573,0.0618446206122733,10524.140517427317,7116.536038380093,5520.403558810188,1388.9671174434325,4.655967393362016,0.5085295197370859,10452.886901704373,5156.176487660327,1807.0309793977208,4.996676895239297,0.0720526108751489,10378.10777814388,6706.446574738305
15,15108.222920874452,1129.2755682756804,9006.418951839856,6173.669951585,4469.685559740419,2953.7509474052767,4.7365820548287285,0.2898056409307692,0.1091006616763555,7939.161650473428,6159.781649733732,4826.79044295628,931.1743831342894,4.74793381950786,0.3525440624406565,10982.568140268846,3006.597495493211,788.4839515306409,4.457603150647911,0.1405562871006918,12859.276941439692,5786.577678477608
16,11975.254589054335,1250.9761542938156,6997.849427299672,10530.383944231377,4649.884198951607,3567.2939709946204,4.588220342734214,0.1421290190907583,0.1257273054989956,5050.696328349439,9834.0282707119,4816.498348042738,1711.8102482804418,4.554245744682158,0.2521830515020097,4672.736782272844,4360.819451652924,1714.216329446501,4.536958041387903,0.2923116512514958,5619.005424409676,8589.689687232258
17,11622.694755616934,1067.4226786567945,5148.960867125335,11272.99405438891,7205.920084622863,5607.610774091546,4.691451126768143,0.0454792984099158,0.2321924989468579,5164.586433171873,9616.005744901968,6951.075572844299,647.910250606161,4.589859372105858,0.3111185472446194,8444.794126044177,5178.754825749382,939.9605974842032,4.253398605090345,0.1065219981111992,10634.027872274655,16103.565722739644
18,3089.5302740965067,1117.757561950468,4292.050649133531,5738.289897654317,6644.271748670452,4130.809358579833,4.894440731319823,0.1298820617456124,0.2937306476496962,8398.124089926041,4444.111676143806,7147.618585588651,813.7753087566208,4.693657822369955,0.3729223393216269,3438.3926786239954,4900.746088574222,1122.582346019993,4.709193204456807,0.3725213139837275,5567.30234853338,5082.767484779653
19,10764.61622476026,2432.4650772063824,4475.124931662319,12341.481894809089,6409.3493698501015,3862.11748907693,4.876333341491833,0.0665417645480816,0.1108101841920346,2510.70164599119,11973.550161975294,7448.123637545678,1852.2968284934625,4.775255354339109,0.2938333278891094,7129.492115025548,4223.246124965705,1769.5640919650016,4.921337341635541,0.1781247927121174,9040.33801484904,8954.60226596928
20,13032.696848658508,1469.354777007664,8588.838273941998,11690.274344750816,4650.116258712628,3128.5969276130686,4.940805193277119,0.1491132557366629,0.1375259050913711,7478.199954102962,12772.385290143511,6504.055102024508,2236.6547366314308,4.763267458627789,0.430767611133324,8473.257572518003,4457.044573186125,1361.4910472076274,5.0364057277849374,0.0966339424960499,9610.824344514152,7057.48743662
21,22214.84685527173,1049.4365311834897,17717.497328171215,5829.470914164672,2580.761226666387,4963.096279388982,4.751906866924922,0.2254924235580679,0.0498935878967828,15535.891787838298,3988.236060194354,2431.5245888122167,1182.714046026418,4.714015057358494,0.432283656181731,17282.727029236426,4366.900022158688,1255.7338138667697,4.81069094300396,0.0807292880271254,15546.78130239129,9240.19745058326
22,12930.040392540071,1240.471936654992,8453.271868004871,8174.717568756018,2619.3796707505458,2313.081079170462,4.642507284643516,0.265642481672928,0.0658580320768495,8363.951125914595,7654.423940574367,2208.082466951297,693.6238032485708,4.623450733641285,0.4201853303396246,9190.81736094697,2563.275248207492,992.7277349833862,4.65150369495346,0.0809029369650416,8780.318345472959,7726.993517530062
23,10137.86159554561,753.0526186398488,8322.638162043728,6217.611261894454,3176.811925440581,4470.468792423144,4.757561579392542,0.1885901836947835,0.0421294848729631,7721.8011297936355,5965.3493340120085,3147.756496406877,597.9168774273357,4.652982755452533,0.3524325370234415,8121.390819548968,4490.481570155286,524.5696250812116,4.870853018306281,0.1654027948514464,11174.94536126533,8857.627360770774
24,15778.064344225391,1848.9097069853904,4795.047910455178,7411.953613291618,3980.332758122276,3893.872495535999,4.942781276600466,0.067254891870726,0.1224603869078358,5308.087618852747,6827.255393882731,4386.921842852857,971.527605265996,4.80650709584569,0.3419947516523566,10148.515589316,2928.412537741556,1676.3220702010967,4.785152271016667,0.0911824924568491,9519.28535448545,10554.44874432781
25,27565.2445560832,4618.310401698119,33971.992221594344,27430.83783067444,15693.517111356732,6475.031557482461,4.484956049954191,0.1899383586159514,0.1700303972351405,27035.37227849873,26032.5937845329,13933.588480052676,5940.699728265232,4.655767664128515,0.2387979570775847,14463.983527019056,7118.556412710503,5187.62557553049,4.676308446475586,0.0848579878585115,9262.917037000912,17264.802119266926
26,25918.677311310457,2774.433313746235,29629.655824136684,32711.742557477875,10814.259267494868,8602.3414412017,5.053163498056116,0.0850282109878131,0.1174609439773626,23423.11723421385,30439.929809470126,13890.276213819949,6715.027882693705,4.990223323670231,0.387606470299734,24944.27805697434,8247.668053818212,4060.070522719603,4.623292285686819,0.0719004394335317,6917.567628497875,17238.752041632477
27,20835.691192463844,2767.931909352222,22004.356466571982,20648.74616264114,26027.598617880576,13460.136119141316,4.554754440532372,0.0402847724119933,0.324226793052878,23588.288844046776,16526.855238517095,22712.50685460291,6001.503574738458,4.692788570030234,0.3403256437509287,29903.185308603024,10409.240326054967,3910.693250525557,4.784262965326417,0.0476293680280739,12736.729086527748,20519.3222091151
28,13161.685643100996,5977.98082896279,9583.59185487859,29554.833678259973,13739.849257008727,13748.4481539295,4.933981119526572,0.0855521270477334,0.0541710896826292,10531.89958892854,22072.656669816257,11808.228767142602,7462.317758326615,4.906786448599109,0.4926695264772215,14629.019118812515,12596.799598427016,7014.66988932403,5.006921693570178,0.0590497823428936,10198.519535701254,13833.839634224278
29,22340.383490275344,6082.080104895388,13791.403192397096,9101.815202817475,10982.523891623452,13467.590665818318,4.933616526316204,0.1156433722033668,0.1267475628514599,14322.519410661604,10539.999222713754,9469.710023589403,11734.200061673926,4.550766581886155,0.3962412307260847,27371.89355195128,10293.70658369395,7511.259960085496,4.79722501890119,0.0766624857480271,18536.46010552777,9449.665511984103
30,45041.42852644967,4776.657055921127,55716.67242408887,25812.19190280069,15450.23770249888,13128.36088070489,4.553360668402166,0.2436910956214743,0.1096786489062461,51827.55926973091,22931.525748997483,12523.363069109597,6608.390712571388,4.718047133277227,0.4341525235860122,37151.79667506426,10757.296269756069,6815.081716633603,4.813642465043278,0.1952334669052695,20170.299677250605,13463.480646216563
31,53123.134499617954,8236.31177057979,61980.1843802411,22545.52432421996,28423.90482132362,12360.32824045486,4.886787161480725,0.2489446163768747,0.118172662484469,61925.71073129056,23249.964375406147,27682.79042324872,13102.224353409936,4.918972890276427,0.3716052024486042,48199.64273871166,10378.489977496329,8304.57031750175,4.6450967975963255,0.0633541554564338,21521.58244427392,11043.3160196425
32,21652.47238712897,9815.115539613184,31565.9693079171,33246.69626052683,20875.614532918367,16721.538223958858,4.892202388564379,0.1465321520059302,0.1663008009071839,35614.29032742267,33109.71002465336,16292.81783466984,12838.859809543308,4.852723803430658,0.2888626439112959,23565.622005100257,12358.029300278293,10376.320990615215,4.943025265771734,0.1736028743474392,13350.534983659729,10308.476065501472
33,39965.35760263924,9602.176027687952,27805.34864301926,19598.97255908413,12213.059511806676,19255.17340572853,4.851400882005764,0.1304535890938033,0.0918847802254474,24837.72955614404,16302.380041832026,14301.605498166202,9482.800235086546,4.969281931668505,0.4602851143944956,27758.962834050428,10875.628662278716,8174.48691727365,4.737957169512611,0.1548637189598509,22739.65604914951,7654.934768228066
34,27029.89768082779,8522.309566323152,46042.06012343045,23324.716948444497,20054.43503593346,18841.222858462457,4.666003388049606,0.2282578884782391,0.0986620175730968,42391.05308502502,26428.056380957936,13638.54841294736,9772.16653272137,4.858278276457853,0.4210711036679512,25957.317293681,12760.43061057202,9245.440755484327,4.835094158742233,0.1098256994248383,12153.563323241222,15783.586916140071
35,66867.92385440228,7517.965991166042,68900.30111137511,16067.81328938661,25081.915657666865,16276.378789936907,4.425308475001767,0.2985799423011185,0.1675472219167876,60438.85065488825,14747.93357122505,25418.78817876468,8636.592653548229,4.466200686015983,0.1984940458514077,42948.15718941856,11417.822900116726,6824.041859698124,4.407868141142723,0.1385063420789498,25231.820055611555,10725.13567099686
36,45672.061949090574,5136.4089867657385,66988.67975706454,12719.154171925507,22445.20262961826,23580.32176435842,4.976538191588946,0.1405679475541199,0.1364829810682616,67496.88736329925,8347.23584544196,20149.808144312738,7638.907522693915,4.872453496184583,0.3731555107314856,37684.64771611236,16430.110520101145,5190.933362922706,4.738099663635981,0.1388539568680616,14041.074180498385,17490.630139746638
37,26966.418048632444,8637.271486056949,31181.029127583704,16027.534170591074,23265.248961720747,12805.93919607178,4.689322740977804,0.036466115724505,0.1120315935528567,27208.977626285254,18197.27153313114,19455.26736480059,13706.433194519315,4.695946184730516,0.4659611287238028,18590.931185960253,11228.050509919003,9793.103786321237,4.776828598922205,0.0662736934876352,7356.053087396115,12704.784831928384
38,21814.19143941321,10505.33706856746,24178.014631698345,35047.83682233013,24734.740227751576,15682.331314164345,4.922663890072921,0.0543366682232651,0.0623885612959047,22586.5853382918,29410.049265649537,20022.87904909078,12184.850123187982,4.843643841436045,0.513236680537839,8850.86950620442,12709.809701834112,9640.3214277821,4.903640130151677,0.0819947503207263,1714.518557636561,9806.758919412594
39,22475.29758550053,3686.092544336989,22285.37660185465,25690.766273501456,17346.301218199096,10350.071237389588,4.795937051943445,0.0715685036029813,0.1678762299559024,20986.984008294025,19975.734765797613,16987.621411464013,6155.58067325026,4.978033943365172,0.4777526752124955,18703.64849593156,8894.851319309055,3985.799471186877,4.659704900575465,0.1418312161589186,9837.744362503689,26971.5579453348
40,45014.04093716914,5500.709928848596,48329.53581375285,29422.5776246047,14966.887072686011,14113.470729361026,4.736253751086738,0.2729500249454333,0.1301989439980784,47995.39399836867,29162.379016425035,15908.33584643595,7205.190213672809,4.92899737676368,0.2674034303089249,35405.02506720392,11705.867008779924,6842.401754090721,4.883971410657796,0.1014984539348999,19240.557469106945,20490.39941763821
41,40294.19038313234,4688.227295385544,25912.82635705408,38796.35987554045,21018.360891725926,27066.91195563462,4.854471516835801,0.122594125218187,0.1178075354106943,25794.969552113947,32997.0115090898,22837.855309161783,8646.589540851824,5.011393509789297,0.4166473765304847,19364.91005751368,16632.764966061353,5042.417841748725,4.898199304168935,0.0911611394514132,13323.561121344625,8106.069576920968
42,32409.16787346261,6053.651630523497,30631.29408753076,33947.014317968846,23546.922483734783,16671.12448688509,4.653528695851569,0.0779943374816126,0.0852354956222398,29761.644584942125,34209.93106548654,26986.91194349624,8743.949315433652,4.79036011868992,0.3465667978862706,21808.085766522054,12423.580039607956,6097.364089344577,4.651829484715964,0.0757893100757304,11760.045438913105,20638.760544757628
43,62987.251192856005,10338.736143859824,72295.22618005075,49227.27237101598,31781.45449041017,15170.31666904557,4.816635076694597,0.2586076838756721,0.111497722155361,71807.2840544481,49658.19720236565,24224.955689256,8934.543174118024,4.74520950208646,0.3255071231367201,51598.56022025461,10201.750206773704,7970.418704635082,4.515737283102269,0.065464846040778,27747.151700789444,17306.4407343125
44,29678.69373940152,5639.182077620611,34274.82613444991,23546.16459393733,36723.81682459174,14230.875896085725,4.885116509995865,0.1073334765736798,0.1559154347472682,33863.24802383906,23629.630872926187,28746.18146721459,6060.34123652091,4.758691843141143,0.306248674262834,28386.81992108936,10999.90380689918,5807.235996874101,4.751071615042935,0.0629560209618522,10910.7599194918,20054.98102607938
45,18716.320948738045,6225.321482574487,29537.94490319068,21650.153643251026,9589.621745472235,14405.236894927948,4.813120810630455,0.2139799447401415,0.0403093706044282,35552.14949250821,18300.83596235851,11560.58956181159,8440.23467731122,4.794046852270975,0.3688325173825763,26196.588033230462,12381.972323690012,7836.841517324727,4.716141829732618,0.1532402110703839,10910.417564870382,21940.31572804012
46,52636.37468117194,5180.677449256514,61730.65512432326,18309.910512621544,22389.36921071277,12772.358923643958,4.8192385139979015,0.2850308357676039,0.1052091290870342,61413.27684196546,24311.77026435177,23511.23626421714,5678.391859383559,4.767331147144094,0.3705327202830003,48179.29358914914,11736.602773288245,4811.951540245877,4.84694350485493,0.114040092203176,25017.090062903662,9520.24557872766
47,35570.62306627144,4280.273996619613,33640.02344736457,24741.668623479043,14068.995640088046,9812.84869940678,4.807907249575922,0.142103402054024,0.2611411006236355,31072.9749702157,25662.1412750548,15292.18507365186,5208.753172995392,4.853330018278567,0.2728947601075432,23993.56873968082,9400.201287232989,3479.504834208022,4.776669226476224,0.1797725994346814,14865.972117316383,27279.35721160191
48,54861.61980922008,4800.295581456149,72670.98160592168,30446.652821349137,10090.267349381962,16296.266534809933,4.531012787301245,0.3164065085093205,0.0546891831458845,69136.98357961189,29513.545817670565,12427.07989980847,4895.778363582315,4.410919949596289,0.3902298604097484,43812.730826202845,12365.10772157469,5438.812800411092,4.53457317584449,0.0552054298803163,20311.58036723112,5456.2588010042655
49,53935.82353159015,11415.957434841006,57581.99498559875,33217.34833101333,15029.654731376457,13217.825105655698,4.908177634909728,0.1050776167202589,0.0366910826136986,43017.41576595436,37645.82120747686,16833.720530519826,13530.646330846206,4.771733722426146,0.2643204616002578,36675.52064986764,7267.90330939193,10662.889893449716,4.755156763063766,0.0254093923420748,13880.7123332522,15069.989774245594
50,20270.73216435836,1076.1660067106648,8100.013182031584,6746.207377146787,5878.568022508612,5374.507550111988,4.889031719122804,0.1809110521637253,0.135519192165197,5264.176594481825,7479.547824283592,6496.743342361465,1405.8400555822552,4.84319733125344,0.319190707994869,10054.006422269831,4151.212340412409,1136.6164722161716,4.63736301682326,0.2078096127968953,9623.402973393955,9136.564095671998
51,24774.61276769977,2652.857508087136,20557.03150200425,12629.019325058527,6433.661019611992,4732.14166091003,4.6602975654478005,0.2459846478416915,0.1070016872130831,18129.869692688764,12288.745458958483,6869.996082720189,1804.5501187800164,4.621168009181331,0.2846734079462509,16660.16234986299,3958.3049607993776,2112.102002729711,4.664695983089422,0.0781751160812066,14724.384904227854,10105.960196428969
52,18464.73571245509,2317.3713682682173,15336.728636604998,4521.628658989801,6798.640945214538,5669.455802535816,4.737579174199403,0.2201750084862885,0.1069231230613036,15038.164795041916,3567.4553199031216,4606.379077468692,2142.045436795661,4.692999097413546,0.4365833781076552,15526.881195073409,4888.588353349289,2751.8286218155204,4.812563865213575,0.1756232027551387,13857.16493259279,6626.451210346563
53,4830.98001738378,2290.8957005177112,9946.901233556637,6311.321561247823,6571.894673922215,6480.882003349535,4.917896692881149,0.1339317027302007,0.1381862881656625,9567.257756657902,5892.079967727957,5346.27269951033,1753.6819319268905,4.968965009337235,0.4712756261518372,5780.358275330939,8115.87180318663,1623.882015365802,4.684595692236023,0.1076987392494517,4237.023565988321,9849.797616473546
54,15818.836260233098,2027.4126626966704,14878.716596992192,5525.958200758373,9245.503202336831,6450.058155405979,4.721932794015117,0.2553012494537378,0.138895422292491,13353.668776070252,5965.421635247378,8828.670809073074,1617.2859511316751,4.745932922413669,0.4639899065458518,12900.456579879554,6659.563380621342,1918.096170399668,4.616070386982656,0.0353944561023384,14521.389916936052,6627.637636924267
55,18034.30006732125,1453.0497870669435,15007.324681648086,8171.316155187565,5516.93889402906,4744.185654955607,4.900695930193331,0.1523990448815555,0.1460341617669998,11510.607683703432,8266.705520702073,5288.487384108125,1647.0979820437,4.919611603465078,0.4136296939911044,12733.075737797328,4453.966041629955,998.9612134553194,4.525280820555225,0.2767078871805987,11105.620016501398,5379.960350886965
56,18164.727608551024,2241.1221783096184,13824.17738215243,4416.126872258793,5336.705150173812,3597.34173145872,4.835374189155901,0.2291110529587791,0.1295593493618794,13587.823284899074,4871.517749008158,4747.884172314433,2062.549786702536,4.786426972953352,0.2864761235410936,16302.598133914587,4428.578192504345,2528.353604375437,4.8860797921541925,0.1183263962054222,15303.620293099044,7253.54698282163
57,7869.791925851055,2067.595011211165,11351.462628482985,13393.94077797137,5646.16748706036,3517.2821584671374,4.8110053070850745,0.1806380103534871,0.1385258826488861,11422.377122085934,12082.613515430652,5234.587603251754,1524.483417697703,4.812182199145012,0.3419285797870524,9147.933042946615,4444.465530565845,1696.0583555031592,4.960372139105932,0.110286513027009,8357.463478083226,12833.41922758897
58,11041.323659967427,2391.008215498092,11403.87927797921,8509.641479747674,5322.464615911623,5699.281658602111,4.8313334241403005,0.1097824859288063,0.0935728252840985,11788.160593232276,9635.878314331134,5855.139758584708,1889.3391155356485,4.833051886552681,0.4517599969502354,13559.50595193931,5864.862403494271,2041.2346500838603,4.952984847871116,0.1106391851404153,11879.77309013061,8125.317124186479
59,11937.510283611013,2714.4450726954383,11159.247410563725,5697.957754853488,8225.975607847313,3684.116520990788,4.789086007437356,0.0900630713527042,0.2685022459258995,7999.533912979952,5496.892305927285,7469.095221361359,2375.0076557233583,4.790876016787589,0.2399950262554028,7820.533090819694,3909.343828801335,2434.7214881448567,5.106556262199264,0.1658349950388068,6515.54463172226,3544.793066848338
60,19777.708469519806,1642.5272683913663,15262.079791153126,7094.543031939477,6191.601493197512,5921.4532764479845,4.787111122622997,0.1632662340570628,0.0269449737199952,15829.841453690122,8164.085374040912,5743.955501494893,1606.8831225480542,4.775134404284851,0.4804061255813402,17261.4847312129,6810.333916237869,1375.1144634531445,4.555971117715076,0.0337669815720734,16203.23193185296,10140.543755122084
61,11817.799336446204,2221.66230919139,6774.080792663936,12254.44590094528,7338.357910925578,3848.288327911483,4.510502984859197,0.0750240543113,0.084916010136492,6051.330701179375,11850.88470393192,7150.599591642173,1724.8910442321164,4.328842900127806,0.2665094118046926,8259.469540886339,4064.995683789648,2039.17129058028,4.483609117411089,0.0796573759845841,7324.520844819778,10285.581105295754
62,23976.611254084684,1417.9206350683914,19410.776806290025,6463.304666807597,5944.243482202438,5639.25487841419,4.759002277165161,0.2025367692325898,0.1073200171738583,17607.198278514166,6919.908617860812,5753.656936225481,1281.4773077943694,4.874254650417512,0.4361725010110465,15569.283013190314,5990.894459320281,1773.254387154892,4.784870683158695,0.1206351913517553,9112.469285355226,10995.83101661287
63,14140.886218757358,1649.4964201040316,7182.710781673555,5194.880764896729,7362.91280529849,3562.338064451303,4.982483476617359,0.1066720052385219,0.181932378525794,6467.710053582337,3292.610774404586,6260.192617887991,1581.5739634808806,4.9578706704215065,0.3582704281438712,7334.43118126853,3172.6640001006454,1811.4413979675933,4.688270742553875,0.1415143391855164,5371.272211660159,10502.37713595593
64,8190.289954074818,1321.8247037296514,2424.789042894832,10822.472403764788,6690.759417930414,5278.421693806415,4.855519876232912,0.0187133138604421,0.2071040286650678,3724.876869077465,7561.328507505806,6874.57005361054,1761.0846894574445,4.907580000355958,0.4649413299346326,4958.696989263655,6628.381849015586,1364.2220858832802,4.612018241324307,0.1932509339874799,8948.494331263333,15336.952715801506
65,10293.598023633163,978.8025354626244,10745.210707454464,7280.21560579882,4987.683419626651,5506.129579546516,4.888773056528202,0.18165196880222,0.0866288423456308,12287.325778070785,5353.482666516492,5266.440320677043,875.7678834986956,4.7458793492771,0.445181536018069,10963.693331605187,5113.773951829071,1169.49839317016,4.918259673674201,0.137090059054702,9281.499175339335,9310.03326541241
66,17274.09056625751,2715.86218125412,14346.23999370596,8635.166100254235,4670.775401885843,3663.734950465436,4.9016999255454206,0.2637886846379296,0.0691384956656484,14454.698797711815,7035.482730401022,3657.6013343549535,1761.6651478899328,4.924502663379982,0.3431529674684592,16444.106199342066,3652.501427980751,2262.9291933463305,4.852608417122174,0.1334334352974428,15022.446711804436,12282.506653886956
67,13897.50505648458,1917.9790226923783,5693.864303134833,13159.966216678731,5034.701043825101,4083.87571393216,4.693467941963371,0.073107348404826,0.1103152917880619,6726.313278847307,11585.721143118,5247.511628617286,1527.7420511070468,4.840407456399264,0.3204570435972027,9502.675625447117,4465.464588509283,2124.848506308791,4.6989323127445495,0.0576187838809068,10502.105913723217,9855.471606080851
68,10585.919335707133,1493.139679146254,8061.146529580921,9692.881608633346,5504.045840648021,6284.572858366818,4.860280073745736,0.1383221922475152,0.0884708068745088,7271.05157513023,9217.541144444502,3679.2369200202975,2153.62757679018,4.612148176867358,0.4611866304321598,8802.321052604257,4282.437762233443,2045.4875944123096,4.751310798665249,0.1481007408523303,7506.781871841984,7194.582615217024
69,11795.24883963685,1412.6537492564585,7629.604899157374,8639.268416943627,12399.14732137927,6652.697795039813,4.873245817698679,0.1040735587255491,0.1405675479177731,7420.266237935191,8236.660393032853,11153.299936871916,1793.64639906175,4.887603865938754,0.523419618894521,8015.996086059192,5561.232525608849,1130.2879009496955,4.791237752005832,0.1532658249531541,10335.23701333364,10518.357321345473
70,20526.25309626649,1667.2812098349607,15185.495841491364,12275.891091001544,7380.917260455092,5216.468609459361,4.784858525515708,0.1241461106316765,0.231554930931974,14176.20899049776,10551.333119235664,5626.177609482831,1189.4268697672078,4.895994576742978,0.3732817539746924,16308.331653922569,5617.211804951932,1517.8686966298449,4.966004590084788,0.1481351652571937,17646.409595439,15510.455346289196
71,17091.774314542738,1764.4150181310338,14589.549630476153,7601.826409853231,5223.213046827618,5788.471821815436,4.876466256321783,0.1970675029314601,0.0438175835529304,14984.244990085052,6287.456414350075,4995.056986590006,1868.471220089872,4.764708896840369,0.3018031216335136,16390.51702614354,4663.597674887655,1728.2298330631863,4.744191950178128,0.1717136664346442,13996.53514195972,8771.22986185483
72,9588.52880422689,2348.1113552633137,4122.572674516932,4481.336385635058,4040.5571821985473,4532.854371132986,4.870052867795991,0.0727019122601153,0.0609841855458276,3236.878142775821,5933.2971787611095,4224.525311443173,1872.3577431168749,4.780385770138626,0.4839213411765862,8635.360525996859,5204.282923751334,2305.477223933384,4.773374737297014,0.1051379608021345,9414.602533262496,8842.627310124226
73,15495.36344036117,2823.106322898897,18050.79548885719,6807.270660502209,6262.456762685451,6765.663700999085,4.873727302919786,0.2490038918258613,0.1666389050998122,16271.108182865162,5197.219932880182,6090.727946343323,2507.696893599867,4.798743791784895,0.309957612653299,11921.505195010785,5957.7861649575525,2419.74432491044,4.910259367746926,0.1618135402291928,4471.59113024412,8549.235775567968
