,0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.spectral_entropy_value,0.sample_entropy_value,0.delta_rel_power,0.theta_rel_power,0.alpha_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_gamma,1.delta_rel_power,2.psd_delta,2.psd_theta,2.psd_gamma,2.delta_rel_power,2.theta_rel_power,2.alpha_rel_power,2.beta_rel_power,3.psd_delta
433,22080.911493303323,28959.84730822926,22422.302425502887,14803.614814456032,4595.486834850824,4.837506648369679,0.0,0.0946067417879514,0.1345246825007316,0.1856742796030554,0.4186756092987439,9155.613268136196,19878.57879626109,11893.88601065668,5743.977886425173,0.0421659177284375,4564.734057294463,12982.8190582445,4735.434608111369,0.0427478239693751,0.1186175856953578,0.1718529991689734,0.391015199998132,8853.499422780036
434,57235.10003884367,32129.771537700843,23433.92086928201,8666.981127156083,3409.789674430124,4.522473026781356,2.079441541679836,0.2433987149935417,0.1389103026576214,0.288285128623501,0.1907297632705771,45553.81073364809,17563.463034417407,20387.38298422588,4079.9268631711193,0.2869049412881199,30959.90352216152,10025.67424922992,2704.395607998656,0.2876203752074169,0.095256721887154,0.2425878494529191,0.2893923125305995,10807.698411402827
435,50340.86857582398,14607.445017396263,14885.707884110028,15244.123056837536,5006.18119881058,4.708411554706813,0.0,0.2771755086546905,0.0982109467567577,0.1441789766345206,0.2922130803549971,42652.93783783232,15970.920236821,9327.998036365803,3422.382293426488,0.2860964425024238,23918.076486805825,11694.598211772214,2156.7885912783013,0.2287370200990645,0.1692503643079024,0.0919534962317374,0.2812637463879061,12414.895592363137
436,31416.55960677305,27610.593565121497,23576.89384471864,9758.01827514613,4100.106945316504,4.666819350260734,0.0,0.19794559449344,0.1147864552107558,0.142233365243458,0.4292669177148673,28793.96149493616,24601.745037561275,23564.869463498104,3686.0289530719215,0.2118868581998581,16308.50235398121,18368.6943136701,2919.1598007610323,0.1676957614380957,0.0819162759319727,0.16319224232934,0.401534347126124,7284.2308847797
437,53933.95032561275,19771.555809030648,28111.917452254096,13762.603714701405,3669.341156836973,4.498762102269378,1.791759469228055,0.3482602860795578,0.1084292878231354,0.1486872067342553,0.3111761100927805,41904.111262439925,21729.55615515951,18043.759418680394,5874.884381363254,0.2883378562783593,26224.330636550512,14414.569478227204,4954.497051307269,0.2667131066856725,0.0874564506945045,0.1225152442305444,0.350119487938714,16615.617923519225
438,37756.530383687474,8848.126586898768,30893.711090905912,12446.845982081728,3824.034415560074,4.61920208929316,0.0,0.092491149456693,0.0675369520468945,0.1976544181377567,0.5444552345195516,33346.44701184278,8970.37511705072,20525.967308141608,4072.5871568816656,0.080864099521499,22840.52134383841,5570.323421686948,3506.784685618588,0.076935695384365,0.0948597808916416,0.2086686400896976,0.4941175546946197,15102.804599320169
439,38182.71134302484,17887.341253867933,18792.9004889818,18102.825811513987,4169.653754647961,5.101056339329076,2.0149030205422647,0.1472113672373116,0.1469901653153947,0.1404939672846828,0.3996117212254786,33814.82856778908,20606.06957912942,12997.084462114652,3069.1439720434983,0.1549864280275829,22264.33708170475,17180.07561319916,1896.904980063243,0.1503360049227289,0.2400547130475966,0.0989149634560663,0.370519286388947,12406.755628399364
440,30849.56569380443,16521.173773332157,15916.035734674811,11303.39965247835,3314.2627899641625,4.894441800965409,2.079441541679836,0.2064886319057991,0.1182091475966694,0.067392308837193,0.4486550330544469,21140.052082919483,8888.974290770526,5995.987628249665,3993.4700710236375,0.0651326288136133,13968.164772652228,7789.108298329995,3005.437988972109,0.0412478550251326,0.0391767152045187,0.052102931982369,0.5984392301639129,8551.155484341365
441,48413.17231774898,36783.48008136793,25493.62620441694,18188.10428721529,3356.6371135306863,4.706682942560653,1.3217558399823195,0.2454139698965397,0.1897242516141479,0.0551236788784885,0.4368890901140407,43091.74113643262,30264.62707212223,18482.73468420964,3608.0964866586833,0.2682801964558578,31035.56169676685,18912.490666131773,2787.669387451944,0.2932417046334146,0.1481129412815219,0.07544982418075,0.3639628239485235,14734.637733110409
442,36313.935678336806,10886.894982803577,16420.613073615055,10858.810016438849,2075.124075742529,4.696592623543066,2.1400661634962708,0.1695778588079076,0.0881655871761504,0.2227062872290988,0.4178723736597301,13413.450748120124,10541.892452549057,8404.081346037216,2340.3515054191416,0.1579808406107634,9325.833897720766,9859.457144341406,2426.540032947861,0.1451023760622338,0.1594598834037618,0.0790443011574453,0.4338752561780338,7106.800259546366
443,19293.05658918593,34340.66343524658,15641.138646206202,10779.81263882231,3123.337756143867,4.976243969553028,0.0,0.1281615364079714,0.1443134102806632,0.1634597662757947,0.3788430413684825,20178.39184975369,35797.361264821884,13038.479292226448,3423.74730171617,0.060707460762277,11037.6607567331,19318.89778600179,3365.056621141612,0.0404125420099385,0.1263685016907449,0.1619837718418462,0.4781280377436698,7707.771071299277
444,22114.964496751563,17243.38568107943,10180.144520798074,12739.236062765978,4184.4914192009455,4.964123690949268,0.0,0.136788785065993,0.1096043718437103,0.0989719559762061,0.429735501225364,8280.473554601323,18155.782434623747,7555.517917766122,4735.0061504848645,0.071135194212818,6158.466075997739,11880.747564716818,3467.143243868755,0.0544288837844209,0.1762064943912858,0.0842514712201407,0.4932873933437828,5278.222765012869
445,22555.442661772984,40950.987458655945,13937.265604791612,18979.282772986186,5883.5322403075415,4.729606035086843,0.0,0.1232611426213708,0.216286758668284,0.0317342546021309,0.4744560852551975,14701.59375532671,38453.15131209059,10182.435759678538,7487.673038037405,0.0987208188393494,9700.150819297169,27186.079495515547,5834.208594119433,0.0492487684479639,0.0609174878118889,0.0436773390785566,0.6235391470072965,2831.667926943572
446,35448.27230614585,16140.970946879035,13981.386028012274,19249.92874233072,9080.510469673603,4.899328534156785,1.6094379124341005,0.1197805715741569,0.0644146006293817,0.147264717332428,0.4599234054689735,25474.22543766317,11326.987319905384,15183.508255738629,9139.927927703511,0.1218842030705989,13251.711902472607,10074.865861168208,6988.3775524310895,0.0980257077877997,0.057618031181,0.1380183970121308,0.4448295366429886,6976.199961679209
447,33383.698430547294,34108.20563097179,14644.644246392016,10911.54740342225,4401.774800275774,4.652836882729707,2.9444389791664407,0.2038609285204726,0.2024279588347754,0.0763161799119472,0.2778756438934547,32397.153500453674,28936.275078063405,8931.029794477783,4117.472025303905,0.2278171863254724,21210.32517696949,20609.609062080457,3350.690227951531,0.1962289787622997,0.1964521761471382,0.0577483987652032,0.3699801650684958,12390.69700328088
448,43135.32069302094,17974.483798669382,17831.908689113083,15002.349791583916,2407.636750938207,4.560192892158937,2.995732273553991,0.2892577971082164,0.1501606253412436,0.1262471683927691,0.3299173520671559,45182.892703465855,16330.995088631946,11355.277189991704,2367.4280296402285,0.3345560781814931,26889.149046538383,11806.16209739413,2110.542056262213,0.3155969489301782,0.1530528278796405,0.1145818764723873,0.2968373096945739,7156.997200481372
449,11583.76357806836,21684.077630228472,19128.223148010416,19377.15241212388,3087.5801690359976,4.728479767776569,2.1400661634962708,0.0061284625284092,0.1425891396076021,0.0736414313111167,0.5170162466369258,9181.530458167936,19900.508338818312,12355.308802703104,3034.0764672688047,0.0065964571220095,5636.470874317139,12092.830549837514,2558.565252348155,0.0064243651567259,0.1012464341465561,0.0908713868005179,0.4917060168035219,4709.594883145744
450,71041.08257438001,38259.50295416747,42458.9246215166,35536.95770287369,9614.890038262867,4.810782953419712,0.0,0.1752176326916996,0.1217312536505908,0.1628774141538327,0.3760031040588585,111669.11311344847,126450.96226246044,45906.08145905374,11306.277795506585,0.1163696438900672,112048.32416159664,137151.34604278885,9755.353085848588,0.1050653656263404,0.2595168212580055,0.1402550782378194,0.3578058952823223,52054.0518231247
451,80422.68981272021,20864.221422894432,29325.977589798287,25423.522954460328,10345.61758268474,4.9209694527995165,0.0,0.1947021594443334,0.1074424725411545,0.0968419881183513,0.3486597513228533,148624.53806833443,41372.95918297004,42242.72330346243,14474.088699761876,0.2345777708937444,132268.53765038622,43056.83387035191,13316.760277144318,0.2201889508881126,0.145800737846189,0.0980837065892851,0.2997310196859889,63017.4046880627
452,24154.225758189543,29882.22103283949,21053.692602229898,26052.76289184964,17771.807585028415,4.841111626979441,2.4849066497880004,0.0538104000185905,0.1047904693352025,0.0502675977404273,0.4845832484142565,44550.463106809344,35564.89531704446,9638.465948809991,21446.849455416115,0.0806883555231701,50485.45566430938,32596.406986037226,19101.65370134792,0.0884349600435124,0.1142357935355452,0.0232099596519917,0.5016778676082138,39376.636644898615
453,51294.25138694722,24087.076555006097,35979.80876471503,28599.18429484716,15095.379249827589,4.808484806420636,1.252762968495368,0.1458530718411126,0.0610237423916537,0.0789277623223224,0.5132029031609423,85228.25437284449,30495.18673092152,52333.07404989687,17905.52209085008,0.1302048083708298,91452.42613060331,37027.65085169056,16097.162071818064,0.1389100838518396,0.0994298937417432,0.0793775661918627,0.4585939782067662,44570.852317187695
454,72297.17001390836,21173.051475881668,35447.256691090784,16212.795516812716,12135.267767566193,4.628519033724823,2.19722457733622,0.2232619546847618,0.0677656842194318,0.178757298361449,0.2569840098259955,93991.17754605028,33272.53836594257,43969.08693730181,14642.46848114027,0.2535944297603959,67614.33967387125,25324.958335872005,13523.095488174997,0.17512058529676,0.0394876083905047,0.1842646593537665,0.3294477071338237,30436.962600487328
455,29357.82885524156,29264.739974192908,35570.81778122692,29786.027770957306,10694.052568238854,4.892060488651892,1.466337068793427,0.0262293321177378,0.1004717239285669,0.2280527955708664,0.4800732059790935,15103.399404120591,31297.25771593565,49321.5653587658,13364.523200390047,0.0137038308570981,8173.936294088316,26181.755760408218,12480.598291110358,0.023861358101968,0.1008407560264551,0.2575027468616093,0.4499361899615819,6228.96090673042
456,73831.6645701072,25872.295905825154,22712.56531537349,27279.240687496625,12038.376187012944,4.496063400493548,2.3978952727983707,0.3007305297426262,0.0674562024153392,0.0675764365505018,0.4132868354441634,123060.692649655,28912.503179282903,31399.32453126848,14896.133478018635,0.3401133709897253,120962.01389443615,26868.56172404768,14237.740314808394,0.3406399943013082,0.0939458438590195,0.1123819462516736,0.3118613448900583,58949.70212905327
457,45297.85552482957,66754.74646393149,22613.48393260437,18690.85188233645,8380.57474782575,4.776333205993565,1.871802176901592,0.1093682653529191,0.2315415293074452,0.0795030310346084,0.3762176266554639,41721.91160632923,60138.87906968242,23540.104197070807,8663.936451380852,0.0908533283691179,38078.32538681383,44655.19211984256,7869.59532928701,0.1030035871542828,0.2527945324345045,0.0733239988190876,0.4261260327891682,21339.93705755105
458,97741.98719217836,47078.16838468397,24435.53413801792,25807.90760050609,14761.019534671155,4.883866419791564,2.0149030205422647,0.2433421572811728,0.0999867265820033,0.101995781710523,0.3570161630811817,161475.3843032537,69306.12911556706,36957.00538621087,16884.993929412354,0.2740169760922826,150857.06641916433,63960.24702581422,15917.38901576857,0.2678715793763732,0.1062753222544019,0.0983858431158963,0.368319340286555,74068.56540457283
459,44800.526214280246,45897.70785999704,20839.352147683803,27409.62545010416,10350.895835396885,4.707898777369934,0.0,0.1709451526725124,0.1086537828108905,0.0822483648619796,0.4436977344203114,56883.98754387284,52091.202049002095,25741.39451641745,12289.256850727092,0.1895555458169465,50852.32617549643,38420.15645464398,11708.30003937935,0.1806482197958277,0.1512228057326366,0.0589705991830331,0.3868913281780513,32924.22895948891
460,33582.83081171256,21362.221640479616,44118.90556891736,19509.596569667963,10119.197997709976,4.644400846079367,2.639057329615259,0.1262081191125614,0.0726971093602315,0.1590025285333563,0.3689244130403155,34524.06143439743,23838.07416848684,48292.17855784199,11508.83859994912,0.0693299719597826,43096.15067128165,17784.27264695859,10102.259369593638,0.1217159428167596,0.0717286212335651,0.1693109691968422,0.3608550855577019,34674.26800402919
461,60272.33511896033,37555.38247989804,38490.85513793205,17385.456908543103,9055.2393233115,4.58136631196501,2.302585092994045,0.1426033658358451,0.0675818525163607,0.2556596001199282,0.2625271065971886,95901.22127806248,65505.89645088355,42351.835889326,10473.415421177822,0.2464182558433138,91089.89488419904,63673.49659663825,8905.189642239347,0.2614416575333252,0.0963472140255364,0.1377303096824372,0.3088248493198911,40984.25018138037
462,32777.469418207926,30918.94458005455,16622.113096311903,18366.342080539747,6910.44989328727,5.022470592345932,0.0,0.0223692790041068,0.1932117258348201,0.0987420214508768,0.3833417218567296,21645.499476235145,28384.61132575405,23202.3402757367,7084.63190502495,0.0698630711524876,23497.01391619451,27932.511675491307,5968.770690885779,0.1032588652601131,0.1659864735473715,0.1217244143225945,0.3791750344406636,18180.53759503095
463,39799.82607240052,42700.97637415321,23119.646457546503,25994.20171631549,15051.072285511524,4.955349454712017,0.0,0.1281076617325262,0.1148434867081348,0.0869224015032892,0.3423354815144365,58890.886744103176,40357.64254164379,52214.182007443385,19387.467556474643,0.1344710091044597,71280.33071620893,34029.87819891731,17116.128613766537,0.1204040539323296,0.094558137876833,0.1102060983305791,0.3222619162306432,34215.081157165725
464,79480.04256145461,64101.443304182976,11701.620431037369,26116.61351228301,8558.7681146833,4.772754025946778,0.0,0.1821672761784162,0.1300637507757914,0.0398879630734456,0.3952441023934077,129201.67399568352,117677.40320088752,16521.36602147436,10749.148721372889,0.2565337320401205,75439.54973156874,134923.46151397756,8239.809822316789,0.171225719717968,0.2150116550475161,0.0357784555205935,0.3752504506303819,33466.56705693554
465,25799.095026771767,16179.97085806284,28533.730168666425,28479.32260063917,13567.53330271195,5.136250391841275,2.3978952727983707,0.0680883136678527,0.0708484501079106,0.0974320067073007,0.512026044342686,34113.20412923036,9765.516665197832,32358.686571649203,16675.438298905417,0.0671442308570187,71675.34577311655,12085.733292865125,13672.636223845657,0.0797202880778934,0.0392962819681661,0.09011642149322,0.5299364258077613,41858.87709831241
466,81550.88621571471,10496.557219497156,23811.3381680083,19644.92501414948,8253.561958483551,4.68957639055779,3.1354942159291497,0.2903843023984661,0.0742006149563969,0.121040799568109,0.343723392134673,108907.81988467774,9420.352153500442,22225.47199187364,8928.473307492495,0.3728948559002069,85877.01105886376,14098.83532276204,8266.422847409804,0.3194963773331404,0.0497659542918226,0.1281138132520434,0.3196920027676634,57260.91163987957
467,73196.0240991897,28579.738058634888,44716.18796843349,19673.85658938625,5046.203227675872,4.872284651047932,0.0,0.1592054849077487,0.0314079024870404,0.1653594045650099,0.4735238495515329,121078.93152679372,38768.947468177175,55470.28347329845,5296.942550149518,0.2696268563304827,119306.424454514,40176.05322628985,5020.311007398785,0.2633881553657222,0.0551030800369085,0.1499008773088008,0.3573576776132106,58224.07901834407
468,77691.84559939709,40112.48402629977,42684.86942849521,20878.68107419145,9865.026266521025,4.972871345141129,2.3978952727983707,0.1546314188375191,0.1993512260830655,0.169399729889661,0.1987741758604928,108490.94472376745,60693.47157447089,63050.42624064672,10763.65995580091,0.1920363154693277,104977.83235349956,63463.078853895495,10017.828174602892,0.1918835300913264,0.1993870682845399,0.1429761216209402,0.2528263676110549,48892.43153435596
469,32099.16349352349,22142.339993456564,20781.430376161163,22081.717120376976,11083.746194518868,4.7458212434799725,1.871802176901592,0.1846377884264013,0.1838200083953197,0.0543745641990019,0.3670787007476987,13673.59319207174,20369.37010723481,33691.345382755935,13998.442998013596,0.0145442108346133,27206.781648262324,31640.128896945665,13479.237868564132,0.088500251196588,0.2213181983584521,0.1117960210668639,0.3547103628838912,5070.635136264492
470,91882.20996652138,28052.990159633257,29158.043767475723,24653.968676549182,11173.823240794884,4.512647184839906,2.302585092994045,0.2138671381666188,0.0882525626737242,0.0842145272498383,0.3581737515977612,103774.0300575388,28805.257397157995,30270.99027849992,13696.697433363328,0.2011613941168605,80169.70992495821,25401.56018638164,13180.694165098104,0.1440335651894518,0.0890776813385362,0.0562213529105823,0.4077038572461285,55513.927462045336
471,34209.75320786688,29947.347983891108,30428.36010779516,17881.635616356423,7830.506196064855,4.9855393717832746,1.6094379124341005,0.0647353096662435,0.1031540309505769,0.2190107333708192,0.3042508115613138,75171.07446423314,32718.60320194506,22577.28380647211,9782.178426519236,0.2632634860624709,64742.45282216236,42220.758037044485,9286.719220704208,0.1647694258714064,0.1361625659484613,0.1160345202895482,0.2914794232104533,50514.79475394224
472,49799.22906051979,24185.85949016588,21710.004402541224,21295.1642765894,6737.700935365457,4.91273947327367,2.302585092994045,0.1623808953191907,0.094178247227085,0.1844136862287545,0.4157293306167609,24510.715705719587,10847.979044542002,27156.82536869273,6252.553245638132,0.1000920651358843,33552.26766607947,23096.973949819647,5996.764374985898,0.087845199362914,0.1546790117076497,0.1772753971497717,0.404204828574798,42580.1588482179
473,60209.07172068818,27257.386504955044,29354.888685930146,13577.198643067371,9747.983109800494,4.843594165537451,2.0149030205422647,0.2201484632599278,0.0691428778533816,0.1063464046547961,0.2304835472409752,83957.40882515613,37258.86041816228,30624.18695976992,11459.368550103358,0.2670249441022441,41300.84562340535,45856.50088212555,11128.160782263414,0.1096878624589581,0.1501355410023802,0.1493200039243449,0.1811004245751249,33590.244089268774
474,92669.14768241953,51725.73745534613,13637.8727905548,22686.87204460193,4425.9422031625245,4.5500309169748965,2.890371757896165,0.289461312873072,0.1628651896063608,0.034059053145618,0.3316099174516196,112394.53064174518,74499.39747167399,21852.17258320414,6631.111977756855,0.2450197219702132,91887.42098280403,88000.94954832569,7181.403059625519,0.1981490764375384,0.0741464291678576,0.1011025180430531,0.2680610023420434,64703.177849477215
475,11006.966861515926,21593.39272929268,48579.27658238986,23235.30163526845,17455.30313437508,4.8521463473154105,1.7047480922384253,0.0405389677255011,0.0345488875580813,0.2024240556321116,0.3401940091964981,16389.944759354566,34174.27839368856,54135.997768107154,20402.425271306543,0.0252147720628058,14676.746473302064,24968.76507467312,18274.435454283343,0.0162886067722359,0.0360688896693473,0.1300099311217154,0.4345387819172639,12761.904268366376
476,67072.79523050376,24265.9773243531,19939.869390994463,24627.854265613816,11497.21346716498,4.815399138293131,1.466337068793427,0.2053268954637094,0.1034098487821272,0.0918778293002477,0.3534764922042885,116921.44278089816,45449.749039268165,31584.95869145945,13070.98376233596,0.2683517962314879,90371.19183752435,34502.948202730266,10706.771116275388,0.2666045415725769,0.1190630723522779,0.1492812211128168,0.3083657713079744,46186.07490338948
477,38687.51431021029,26042.411469450715,12129.55617430401,33514.70115252956,9943.433608953155,4.795767228115689,1.871802176901592,0.1041892874923346,0.1606216323231146,0.069021110433929,0.5069145597383041,50447.92103441533,44468.87473393813,22585.72554147901,13817.13082676624,0.1235349908003463,38783.13994709935,50854.85648135811,12944.538135679091,0.112233230992792,0.2146728405337755,0.096205911083022,0.4355080085780864,18835.293405086653
478,61145.72434314792,72556.75853306435,36155.76518948612,18774.83823689517,7987.594500751498,4.9128170910051,1.540445040947149,0.1098230020405125,0.1671898593996936,0.2149166753890465,0.3296034885913746,109995.09595173548,121048.44436184864,61298.38731574975,10258.193572936849,0.1148998650150127,98762.12883625216,101176.20718447027,9569.46057599209,0.1163322834470273,0.1913690817351917,0.225599358132893,0.3740828724889216,54402.81421402629
479,40773.85132885255,47478.70696680298,32586.335345848405,21899.00358541384,12809.684229718388,4.906495861156339,1.2992829841302609,0.0818803249337016,0.2094639069659081,0.1284672831091879,0.3016185276929417,74332.58797010043,79349.58922261253,35982.271587293035,13240.8588272224,0.1461570322018174,70146.81004554167,61423.52437332751,10272.615459919023,0.1839581651577209,0.2911905190731276,0.0708728803966633,0.2257207428424962,31925.847165873663
480,81883.69382612272,8218.532035696691,34372.30344003772,20721.61268131112,10820.700103761725,4.659963753992988,1.6094379124341005,0.2719313027609182,0.0300490784240833,0.166520126095639,0.4117364399230845,153053.38552097348,33579.487146716056,66069.99392023684,14280.976414622382,0.3162637806496132,129571.74300458677,35869.87948593433,12733.979164542086,0.2931573236967232,0.0612728517779062,0.2471040434689305,0.3137450942551226,58344.98959605278
481,40974.73097853089,50420.67007342598,11988.200916202886,24244.44537531201,7218.69713363673,4.431127040876953,1.6094379124341005,0.1020035258075402,0.3477164692693235,0.0395741067157877,0.4348214655894344,51653.16092346967,67482.97635470078,21223.83461780446,9881.384137810106,0.098781411342807,49242.50830808724,61133.92824272206,9546.030160854702,0.1282152798554754,0.1927658233834885,0.0900827497445248,0.4546711887223139,22648.91486224937
482,63907.33488195523,12452.428836011046,19642.844210209943,22455.96110109389,10246.668962448011,4.894749846209742,2.0149030205422647,0.1729688297722068,0.0918098700934633,0.0694131207519159,0.4589014603847731,76260.32756627139,19454.432782907643,28445.85133066883,12020.532756739123,0.1749821599894744,87393.9162966397,12737.421090232132,10436.519957878729,0.1937493749167195,0.0598798085205264,0.0899859070669847,0.3954279540329596,50624.30256625629
483,42907.31069420668,31885.212683823083,24701.394640361712,22575.956913995866,11337.140236064675,4.92668087288143,0.0,0.1858955331402791,0.087851234553748,0.1410637329906045,0.3818640233488795,120585.9587480612,65464.6272129901,30813.241351215915,13509.731082634004,0.2616574640773119,104953.79665021144,63682.32199140407,11130.408827448317,0.282895703416301,0.2180717290282147,0.0621300715657863,0.2380085547646083,45959.14977202274
484,51634.51713119946,13634.555750685646,19214.629655171404,32413.256909028783,7979.633058550418,5.002064935149198,1.749199854809259,0.1023711094475118,0.0793548993077447,0.0727489476508209,0.5586768408124966,82332.91095022511,19908.040519826485,27422.167199040327,11366.454556150178,0.120317639339849,70315.63341125999,17982.912577400013,9986.424066063984,0.0903723698777684,0.0443724248529939,0.0796910281059865,0.6096058877892296,38528.80062151014
485,60870.921234615525,23877.09180381015,25867.561181705823,25764.57795488314,8649.904099715573,4.716280669717315,1.871802176901592,0.1863353519677792,0.0664707720440087,0.1071029030270058,0.4764980658053888,84110.06383342843,20174.70490872442,32015.28523194655,11060.862213328,0.2342916362537501,66496.90108668909,13009.831144713487,10085.868883550787,0.2363276111864288,0.0586081407587226,0.1198655476677721,0.4574918535207169,40233.76518751647
486,27541.517423474063,33843.23803817305,26497.229287169845,30173.15943397197,9481.768504664768,5.034960342417086,0.0,0.033698055436503,0.0836179088911714,0.1144932199268122,0.5193087573915004,30316.47797466113,39749.70652831924,35462.98127516072,11951.03872568469,0.0334933471003895,19138.535564383725,42077.32139654844,10806.252073444604,0.0223884418151121,0.0782002354595551,0.147281729785376,0.5202600199733998,22531.100556392248
487,42341.84320142923,31929.580489585,27486.04593631405,19667.34082548787,4858.278214579025,4.902467241662135,2.302585092994045,0.1287078983102264,0.1192365947799189,0.1283508563270903,0.5180563433168709,57493.44869414246,33175.77885743948,31688.390447343205,5755.750795096017,0.1078766894266851,48311.850143490126,31546.56467754686,5395.245916495701,0.0869437961270629,0.1245423686474841,0.1836297940896824,0.4957677747276795,28285.80605450349
488,43442.04485998399,32641.176603646145,36443.928507543074,24703.50845307883,4768.604396688713,4.916024567494957,0.0,0.1796129503538888,0.0698135461661095,0.1818848594159823,0.455316065221724,64290.535323878765,57059.34447530962,52759.310633492925,5821.076946825793,0.198722513301118,48699.23024185532,44703.15546339849,4824.667983078395,0.1595744543808956,0.1243878314591577,0.2115248588874246,0.4195808759586941,19902.703505726942
489,46915.39637699765,72662.909025037,35107.149407611985,17116.590292607012,16052.103491129052,4.830700682411739,2.302585092994045,0.1218443445375593,0.1852462975718947,0.0894410201425575,0.235468749895312,87108.38288241591,157325.6116423685,57867.02328934858,16940.024154515493,0.1611306627025165,78540.11524410563,143843.0970857553,14410.270773886916,0.1691808072782837,0.2226810405991274,0.111891875406699,0.2215562229853341,42492.3558076437
490,77034.10312955445,33623.40504484099,23671.98228891015,18546.339191235664,6545.526419533293,4.8646088245038905,2.3978952727983707,0.1849765013190532,0.1362847240438852,0.1226820088232853,0.4202832204161651,149354.2260573555,78725.37228676764,37127.40722513259,8407.394571894549,0.2020117759764836,134359.87979630005,71150.59407062094,8373.111826055518,0.2062209033149788,0.2151731453673894,0.0940495850715978,0.3655051211411572,46211.76612839706
491,61840.12517816011,30214.77557196861,11619.095645360088,16672.43334336937,11230.921048617794,4.876142742759544,1.3862943611198906,0.225082920274834,0.1100166550298099,0.0374750891311462,0.4227286239180668,125331.56104816044,50072.85022689287,23362.25397990987,15061.32292992742,0.2779281842328567,118665.69593569584,39652.672406384605,13626.146737168134,0.2824792147866781,0.1303490186630975,0.0468989993892112,0.3343559492773323,44383.75377218947
492,58687.289524016174,22113.92515055424,15251.434754881227,34348.94099647555,9948.670153279289,4.843573287665534,2.4849066497880004,0.1114747067241169,0.0921017616117319,0.04443999391594,0.5819874393328482,97238.89729234853,39518.85753899288,36700.53730434837,12590.524696239756,0.1218458114175678,81247.87286703863,29845.019071694776,10751.296280753508,0.1378426874785258,0.0767358925921684,0.0505646226512651,0.6108869342261549,55055.78015717871
493,17707.12970447247,29621.13764654891,13282.894564343327,31916.483555550305,11023.163635095583,4.728607380160433,0.6931471805599453,0.0623273566105944,0.0565486649230343,0.0990386454599054,0.5601786161186862,41132.121959361386,58297.49259352987,19106.26163894198,14749.810870061014,0.0941385735720713,34359.703711379465,53689.77285018256,13580.422931225348,0.0694080316570394,0.0477505820903129,0.0540940371516656,0.6117424328867604,14195.427561003678
494,32745.2518749436,8677.536226183527,10082.518789080345,21853.032361978425,6508.7362619986825,4.866439718818628,0.0,0.1213925185706657,0.0278464878350996,0.0648298722887719,0.5646654400126608,53996.34774131313,21763.14938781544,21123.670736637847,7803.087256957234,0.1982029431579638,49173.18221159713,24344.14362794711,7173.360061786774,0.2070271711941566,0.0710720152820695,0.0563343471271503,0.4673544113445602,21849.84661454707
495,65157.81879000184,10770.880311238532,19234.403951125143,23524.74076355718,13115.822227777711,4.913488336464607,2.4849066497880004,0.0901886843418374,0.0666796183971236,0.1079140329541952,0.5156271822646351,116184.87122624298,14123.276815339925,31176.391623384723,14587.29252994397,0.1315721539452269,79813.30427428335,96464.6723806764,12943.039595074008,0.1257775093763147,0.1739839923216516,0.0732787947054908,0.4867654667005263,44759.50231629927
496,49275.39818282804,63002.92877742311,33190.74357864973,19185.864874214683,7354.470147529872,4.922668081413256,2.302585092994045,0.1677456468622718,0.0707915585558273,0.1178439876149038,0.3967383266146374,95785.37088042882,113104.99148183884,59583.89367286424,9422.575761850345,0.2468498003370198,88288.13257207024,99867.95478557314,8904.522536762976,0.1953387375083825,0.1248755193851946,0.1336262411006561,0.3108703871622,40779.59273160883
497,48844.11775558573,52146.02806702927,48273.91262159244,20217.937168193188,6150.084323262437,4.609933614638154,1.466337068793427,0.1536825872470633,0.1409953821958558,0.1710038339633696,0.3757264781857367,53108.2418280453,41497.41706380203,66653.19679351959,7792.824682397888,0.1015724962435897,76526.12373048303,41288.30745373656,6921.054670170509,0.2651933486906105,0.1904806793016381,0.1414113464480388,0.3355144500393328,48018.61668856668
498,44822.60566781078,35324.42880811796,21324.17343549778,20754.882562468723,8240.859792470916,4.981826670630243,2.19722457733622,0.0761917922427113,0.1788362349631116,0.1304830999506559,0.3343942247950778,54572.500986298524,70579.33120363935,38919.003210169154,9417.666363350105,0.0699487598071074,54456.63497878247,56785.362035802566,8144.672408300997,0.0894079948626696,0.2165056679206783,0.1620518480731557,0.2616006374835113,30204.57526506955
499,5923.627094786368,24685.85295846149,35023.94358801505,26818.35552459519,12403.359685445792,4.740489816527751,2.70805020110221,0.010555901948474,0.0522608313596603,0.0599273579733223,0.5063390874674654,11816.332800874685,44232.743879866335,43110.36646075698,15864.020717235717,0.0161076002646726,16537.304837287254,45979.05487513797,13507.392311312453,0.0232821578755702,0.085647650500751,0.0922762986630947,0.4870675771762454,14059.617416240597
500,62391.18088466589,65443.08333610681,52951.85002777218,16940.577784743866,9113.68212810325,4.774918451228858,0.0,0.0710978894027334,0.0639863964774762,0.1221899761852152,0.5747380101477662,124522.61057973362,109118.01610886188,86470.4431673957,10238.96129033448,0.1229166528527047,123147.30418590778,108320.2034632872,9911.163130450288,0.1232556633264374,0.0370566387880369,0.0612756082390209,0.5739024598944913,63407.82989167246
